日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,润叶加料贮叶时间,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2020-04-08,利群(新版)烟丝,046 ,4000.6328,5.1129,3948.5776,18.9795,0.7832,60.4934,0.3584,2.3314,1.0000,63.0205,0.3232,3.0733,1.0000,237.8000,4199.9512,4.3888,4717.8901,17.5366,0.1053,1.4675,1.0000,19.0044,0.0789,4.2055,1.0000,38.1365,0.1272,7.5023,1.0000,84.0527,0.3761,94.4000,54.2198,0.1420,5.2119,100.0000,0.0970,0.1586,10.3063,1.0000,0.0447,55.6000,375,3999.9489,1.8529,4805.8345,18.4744,0.0440,3.5905,1.0000,37.4799,0.0234,459.9366,0.3530,145.5418,0.1214,5.0151,0.0022,1.4853,0.0021,84.1695,0.1716,3.5550,1.0000,0.3200,0.0010,0.0000,64.7206,0.3458,66.2274,0.6190,-20.1412,0.4895,132.9329,0.2083,4.6934,100.0000,99.9917,0.1811,1.8253,1.0000,12.0958,0.0636,2.0745,1.0000,60.9933,0.2166,4.6065,1.0000,4327.5112,26.9,68.3,23.1,60.2
2020-04-08,利群(新版)烟丝,047 ,3999.7491,4.2532,3948.9971,18.9961,0.7973,60.5594,0.3564,2.2825,1.0000,63.0004,0.1905,5.2476,1.0000,237.7000,4199.7244,4.0853,4724.4722,17.5096,0.1016,1.6092,1.0000,19.0337,0.0783,4.1125,1.0000,37.9949,0.4048,2.4661,1.0000,84.0171,0.1600,94.6000,54.0944,0.3633,1.9219,100.0000,0.1084,0.2158,7.5566,1.0000,0.1170,52.5000,382,3999.9256,1.8890,4813.3154,18.4388,0.0492,2.9744,1.0000,37.4745,0.0247,459.9795,0.3300,145.5668,0.1106,5.0145,0.0021,1.4862,0.0020,83.9769,0.1920,3.5128,1.0000,0.3199,0.0010,0.0000,65.2013,0.1321,66.3033,0.6203,-20.1444,0.5332,132.7385,0.2745,3.3249,100.0000,100.0000,0.2063,1.6154,1.0000,12.1418,0.1218,1.2092,0.9999,60.7884,0.1790,5.1921,1.0000,4335.6304,26.8,68.0,22.9,59.7
2020-04-08,利群(新版)烟丝,048 ,4000.0074,3.5827,3952.8225,19.0662,0.8415,60.3006,0.6493,1.3858,1.0000,62.8793,0.2571,3.7329,1.0000,237.9000,4200.2480,4.0554,4717.6689,17.5271,0.1030,1.5301,1.0000,19.0693,0.0902,3.4384,1.0000,37.6363,0.2097,4.1916,1.0000,84.0441,0.4906,94.4000,54.8753,0.2273,4.2172,100.0000,0.0819,0.1866,8.7868,1.0000,0.0494,49.9000,917,3999.9870,2.0980,4760.8442,18.4185,0.0467,2.9848,1.0000,37.4575,0.0355,459.9807,0.3259,145.6472,0.1220,5.0107,0.0028,1.4752,0.0019,83.7089,0.2971,2.5706,1.0000,0.3198,0.0010,0.0000,65.1003,0.0987,67.1326,0.6260,-20.1433,0.4296,134.9872,0.0677,4.9858,100.0000,100.0036,0.2465,1.3476,1.0000,12.1408,0.0670,2.1922,1.0000,59.9125,0.5927,1.0756,0.9994,4284.4541,26.8,68.1,23.0,60.2
2020-04-08,利群(新版)烟丝,049 ,4000.0271,3.6343,3951.5950,19.0590,0.9530,60.5131,0.3946,2.1007,1.0000,62.9852,0.2178,4.5693,1.0000,238.0000,4199.1691,3.8753,4729.3716,17.5141,0.1085,1.4922,1.0000,19.1106,0.0789,3.7589,1.0000,37.6966,0.3824,2.3505,1.0000,83.9616,0.3006,94.6000,54.3462,0.4154,1.8826,100.0000,0.0399,0.0523,31.6413,1.0000,0.0133,50.6000,915,3999.9060,2.2118,4810.0591,18.4780,0.0460,3.4645,1.0000,37.5138,0.0230,460.0311,0.3220,145.6422,0.1190,5.0116,0.0023,1.4829,0.0022,83.8694,0.2345,3.0291,1.0000,0.3199,0.0010,0.0000,65.2705,0.1225,66.7769,0.7658,-20.1733,0.5650,134.9801,0.0717,4.7441,100.0000,100.0087,0.2581,1.2805,0.9999,12.1261,0.0638,2.2256,1.0000,60.6141,0.3192,2.7300,1.0000,4334.4102,26.9,67.7,22.9,60.1
2020-04-08,利群(新版)烟丝,050 ,3999.5514,4.3119,3954.9282,18.9115,0.6946,60.3631,0.4862,1.8080,1.0000,63.1324,0.3909,2.4454,1.0000,237.8000,4199.5894,3.8868,4719.4033,17.4235,0.0990,1.9407,1.0000,19.0869,0.0774,3.9322,1.0000,38.3315,0.2263,3.9298,1.0000,84.0023,0.3634,94.4500,56.3870,0.1445,3.7198,100.0000,0.0662,0.0817,20.1302,1.0000,0.0656,59.2000,928,3999.9197,2.0890,4809.8853,18.4170,0.0523,2.6587,1.0000,37.5263,0.0260,460.0172,0.3155,145.6219,0.0942,5.0127,0.0021,1.4847,0.0016,84.0135,0.2359,2.8072,1.0000,0.3199,0.0010,0.0000,65.2880,0.1241,66.6666,0.5412,-20.1405,0.4066,134.2911,0.0308,18.5059,100.0000,100.0130,0.2526,1.3027,0.9999,12.0905,0.0742,1.7545,1.0000,60.7899,0.2393,3.8859,1.0000,4333.0000,26.8,68.1,22.9,59.9
2020-04-08,利群(新版)烟丝,051 ,3999.9539,4.1238,3952.3784,18.8736,0.7275,60.3589,0.3645,2.4154,1.0000,63.0403,0.2854,3.4571,1.0000,237.9000,4200.0382,3.9098,4722.1074,17.4069,0.1181,1.6735,1.0000,19.0732,0.0978,3.1603,1.0000,37.9919,0.1290,7.7332,1.0000,83.9291,0.3018,94.5000,54.6306,0.1503,5.8324,100.0000,0.0511,0.0661,24.9502,1.0000,0.0613,60.7000,961,3999.8677,2.3290,4807.2744,18.4585,0.0536,2.8511,1.0000,37.4414,0.0242,459.9900,0.3374,145.6065,0.1178,5.0126,0.0022,1.4726,0.0025,83.8520,0.4048,1.7686,1.0000,0.3198,0.0011,0.0000,65.3740,0.1233,66.8713,1.0268,-20.3303,0.6480,133.1938,0.0371,25.2318,100.0000,100.0122,0.2096,1.5705,1.0000,12.1520,0.0890,1.6929,1.0000,60.6570,0.3993,2.2178,1.0000,4327.7241,26.7,67.8,21.9,61.2
2020-04-08,利群(新版)烟丝,052 ,4000.0129,3.5875,3953.8057,18.8473,0.7505,60.3325,0.3238,2.7464,1.0000,63.0261,0.3231,3.0680,1.0000,237.9000,4200.2585,4.2358,4724.4165,17.3784,0.1027,2.0175,1.0000,19.0855,0.0781,3.9046,1.0000,38.1669,0.2680,3.5233,1.0000,84.0026,0.1204,94.5000,54.6343,1.0895,0.8060,100.0000,0.0732,0.1211,13.5568,1.0000,0.0124,61.6000,964,3999.9433,2.2255,4868.4487,18.5049,0.0570,2.8962,1.0000,37.4730,0.0236,460.0049,0.3482,145.6073,0.1263,5.0130,0.0021,1.4803,0.0022,84.1283,0.2755,2.2646,1.0000,0.3198,0.0010,0.0000,65.5394,0.1239,66.8220,0.9830,-20.3320,0.6577,133.4833,0.4825,1.7387,100.0000,99.9984,0.1919,1.7339,1.0000,12.0907,0.0769,1.6945,1.0000,60.8521,0.4055,2.3448,1.0000,4380.6289,26.8,67.8,21.6,61.5
2020-04-09,利群(新版)烟丝,053 ,4000.0361,3.8774,3948.5278,18.9116,0.8206,60.2303,0.5477,1.6857,1.0000,63.0056,0.2390,4.1765,1.0000,237.5000,4199.9033,4.6972,4689.8545,17.5111,0.1224,1.3314,1.0000,18.8973,0.1151,2.5991,1.0000,38.0047,0.2114,4.7219,1.0000,84.0269,0.3230,93.8000,54.5113,0.2709,3.0898,100.0000,0.0615,0.1472,11.1818,1.0000,0.0031,49.8000,344,4000.0705,2.1549,4779.2065,18.4482,0.0417,3.5844,1.0000,37.4812,0.0265,460.0034,0.3709,145.6038,0.1260,5.0133,0.0021,1.4810,0.0021,84.1873,0.2328,2.5958,1.0000,0.3199,0.0012,0.0000,65.2001,0.1233,66.3045,0.8508,-20.2454,0.5495,132.2517,0.2158,3.4777,100.0000,100.0009,0.1750,1.9031,1.0000,12.0858,0.0721,1.7843,1.0000,60.9130,0.3202,3.0325,1.0000,4307.0669,27.0,67.5,21.9,61.8
2020-04-09,利群(新版)烟丝,054 ,3999.9843,4.3857,3952.1504,18.9905,0.7833,60.3893,0.3794,2.2935,1.0000,62.9254,0.1743,5.5941,1.0000,237.7000,4200.1854,4.8531,4722.7979,17.5205,0.1097,1.4564,1.0000,18.9733,0.0693,4.6796,1.0000,38.1072,0.0426,22.6575,1.0000,83.9989,0.1235,94.5500,55.2720,0.8298,1.0959,100.0000,0.0806,0.1230,13.3287,1.0000,0.0996,51.6000,403,3999.7682,1.9752,4818.7261,18.4556,0.0406,3.7431,1.0000,37.4549,0.0257,460.0045,0.3571,145.5878,0.1219,5.0134,0.0021,1.4735,0.0021,84.0902,0.3405,1.8694,1.0000,0.3198,0.0011,0.0000,65.5136,0.1253,66.4778,0.9950,-20.3313,0.6744,132.5009,0.2805,2.9714,100.0000,100.0074,0.1801,1.8365,1.0000,12.0992,0.0595,2.2346,1.0000,60.7535,0.4263,2.1529,1.0000,4339.2881,26.9,68.0,21.8,61.7
2020-04-09,利群(新版)烟丝,055 ,4000.2324,4.3196,3948.5686,18.8538,0.8425,60.2849,0.5891,1.5363,1.0000,62.9521,0.1910,5.1508,1.0000,237.8000,4200.2984,4.9113,4724.4463,17.5086,0.1079,1.5185,1.0000,18.9692,0.1198,2.6971,1.0000,38.4593,0.2634,3.2156,1.0000,84.0017,0.3942,94.5500,54.0689,0.1754,3.9324,100.0000,0.0728,0.1598,10.2760,1.0000,0.0646,48.6000,411,3999.9417,1.8814,4803.5386,18.4350,0.0508,2.8533,1.0000,37.4637,0.0227,460.0452,0.3201,145.6166,0.1119,5.0130,0.0019,1.4744,0.0020,84.2447,0.2170,2.6964,1.0000,0.3199,0.0010,0.0000,65.4481,0.1282,66.2806,0.8322,-20.2744,0.6835,132.3843,0.2307,3.4445,100.0000,100.0031,0.1721,1.9305,1.0000,12.0953,0.0715,1.8435,1.0000,60.8335,0.3130,3.0178,1.0000,4333.7822,26.8,68.1,21.7,62.3
2020-04-09,利群(新版)烟丝,056 ,4000.1758,3.7825,3950.3323,19.1280,0.6906,60.3676,0.4463,1.9662,1.0000,62.9657,0.2791,3.5416,1.0000,237.8000,4200.3488,4.8533,4720.5264,17.6560,0.1248,0.9185,0.9971,18.9705,0.0947,3.4151,1.0000,37.9770,0.2726,3.6406,1.0000,84.0187,0.1619,94.5000,55.4823,0.3562,2.3558,100.0000,0.0819,0.1362,12.0396,1.0000,0.0948,41.2000,417,4000.1030,1.8081,4806.8730,18.4658,0.0517,3.0043,1.0000,37.4733,0.0218,460.0334,0.3154,145.6157,0.1198,5.0127,0.0024,1.4821,0.0018,84.1009,0.2023,3.1290,1.0000,0.3199,0.0009,0.0000,65.2362,0.0935,66.1464,0.7230,-20.2470,0.5824,132.9041,0.1986,4.8735,100.0000,99.9987,0.1966,1.6933,1.0000,12.1080,0.0532,2.5577,1.0000,60.8641,0.3302,2.8912,1.0000,4338.1025,26.8,67.7,22.9,59.9
2020-04-09,利群(新版)烟丝,057 ,4000.0383,3.9444,3948.2566,19.0621,0.6530,60.4874,0.4488,1.8662,1.0000,62.9247,0.2971,3.2815,1.0000,237.7000,4199.6480,4.8734,4715.8604,17.5946,0.1089,1.2410,0.9999,19.0324,0.0941,3.4262,1.0000,38.3267,0.2103,4.2382,1.0000,83.9365,0.3538,94.4000,54.3338,0.1222,6.3675,100.0000,0.0868,0.1077,15.2092,1.0000,0.0878,49.0000,942,4000.0962,2.1496,4773.1880,18.4201,0.0476,2.9400,1.0000,37.5107,0.0293,459.9460,0.3105,145.5861,0.1298,5.0123,0.0031,1.4749,0.0019,83.8684,0.3137,2.2653,1.0000,0.3199,0.0011,0.0000,65.1768,0.1269,66.6330,0.9095,-20.3060,0.6529,134.2744,0.4580,1.2559,100.0000,100.0121,0.1565,2.1048,1.0000,12.1286,0.0735,1.9423,1.0000,60.0060,0.6610,1.0116,0.9988,4309.9634,26.8,67.7,23.6,60.7
2020-04-09,利群(新版)烟丝,058 ,3999.9407,3.8988,3952.5483,19.0631,0.6940,60.5271,0.3373,2.4439,1.0000,63.0484,0.2740,3.5909,1.0000,237.9000,4200.2260,4.1778,4714.8706,17.5313,0.1005,1.5542,1.0000,19.0571,0.0830,3.7880,1.0000,38.3614,0.0594,14.8124,1.0000,83.9860,0.1156,94.4000,54.4643,0.9160,0.8967,100.0000,0.0712,0.1178,13.9431,1.0000,0.1088,53.5000,964,4000.1280,2.0468,4809.6553,18.4213,0.0455,3.0893,1.0000,37.5357,0.0212,460.0080,0.2948,145.6116,0.1162,5.0125,0.0027,1.4758,0.0019,84.0259,0.2319,2.8369,1.0000,0.3198,0.0011,0.0000,65.2996,0.1288,66.4345,0.7986,-20.2410,0.5967,133.6541,0.3102,2.5210,100.0000,100.0074,0.1935,1.7096,1.0000,12.1141,0.0591,2.3338,1.0000,60.5226,0.5168,1.6271,1.0000,4341.5508,26.7,67.6,22.8,60.0
2020-04-09,利群(新版)烟丝,059 ,3999.9985,4.3390,3952.9507,19.1462,0.7691,60.4116,0.4641,1.8589,1.0000,63.0804,0.3207,3.0347,1.0000,237.8000,4199.9877,4.5092,4715.7896,17.5670,0.1105,1.3059,1.0000,19.0781,0.0818,3.7569,1.0000,38.3781,0.0916,9.5455,1.0000,83.9888,0.1250,94.4000,55.3143,0.1224,7.3133,100.0000,0.0529,0.0664,24.8350,1.0000,0.0893,52.4000,980,3999.8466,2.2999,4806.8726,18.4241,0.0453,3.1231,1.0000,37.5606,0.0222,460.0124,0.3459,145.5854,0.1346,5.0135,0.0026,1.4773,0.0017,84.1690,0.2504,2.4378,1.0000,0.3198,0.0011,0.0000,65.2458,0.1047,66.5924,0.7072,-20.2461,0.6269,133.4530,0.2704,3.1401,100.0000,100.0093,0.1668,1.9793,1.0000,12.1188,0.0502,2.7835,1.0000,60.8165,0.3359,2.7954,1.0000,4333.9712,26.8,68.2,23.0,59.9
2020-04-09,利群(新版)烟丝,060 ,4000.1108,3.7391,3951.4321,18.9450,0.6335,60.6172,0.3768,2.1080,1.0000,63.1414,0.3285,2.9002,1.0000,237.8000,4200.2724,4.4308,4721.8584,17.4980,0.1188,1.4088,1.0000,19.0714,0.0920,3.3645,1.0000,38.2243,0.1284,7.2075,1.0000,84.0035,0.1332,94.5500,54.3001,0.4123,1.8595,100.0000,0.0832,0.1408,11.6412,1.0000,0.1195,57.4000,1002,3999.8690,2.4292,4813.8198,18.4814,0.0446,3.5979,1.0000,37.4704,0.0261,459.9970,0.3245,145.6712,0.1130,5.0096,0.0022,1.4772,0.0021,83.7461,0.4647,1.6166,1.0000,0.3198,0.0011,0.0000,65.4117,0.1340,66.5885,0.9205,-20.3105,0.6497,133.1292,0.2389,4.0062,100.0000,100.0058,0.1567,2.1151,1.0000,12.1056,0.0368,3.6731,1.0000,60.9535,0.4046,2.4335,1.0000,4337.6069,26.8,68.0,22.9,59.5
2020-04-09,利群(新版)烟丝,061 ,3999.8872,4.5045,3953.9067,19.0572,0.6625,60.5399,0.4450,1.8430,1.0000,62.8911,0.2307,4.1775,1.0000,238.1000,4199.7992,4.4012,4724.7222,17.6181,0.1225,1.0391,0.9991,19.0598,0.0732,4.2798,1.0000,38.0630,0.0700,13.9898,1.0000,84.0281,0.2473,94.5000,55.1706,0.3344,2.8203,100.0000,0.0721,0.0978,16.7883,1.0000,0.0059,53.7000,1096,3999.8349,2.0566,4776.3081,18.5395,0.0516,2.9739,1.0000,37.5217,0.0239,460.0159,0.3220,145.5675,0.1227,5.0142,0.0021,1.4783,0.0020,84.1943,0.3489,1.7251,1.0000,0.3198,0.0011,0.0000,65.1812,0.1411,66.8817,0.9344,-20.3124,0.6837,133.3833,0.2065,4.2235,100.0000,100.0038,0.1404,2.3656,1.0000,12.0999,0.0669,1.9916,1.0000,61.0452,0.4702,2.0947,1.0000,4295.7529,26.7,67.9,23.0,59.8
2020-04-10,利群(新版)烟丝,062 ,3999.9282,4.1080,3950.8779,19.0887,0.7030,60.4031,0.4479,1.9328,1.0000,63.0060,0.2696,3.7021,1.0000,238.0000,4200.2374,4.8467,4708.9229,17.7185,0.1106,0.8480,0.9945,18.9788,0.1333,2.4482,1.0000,37.7043,0.1194,7.5485,1.0000,84.0536,0.2797,94.2500,56.0371,0.4917,1.3308,100.0000,0.0760,0.1347,12.1829,1.0000,0.0760,42.4000,395,3999.9318,1.9127,4796.6040,18.5350,0.0512,3.0269,1.0000,37.5425,0.0213,460.0401,0.3356,145.5882,0.1337,5.0139,0.0024,1.4786,0.0017,84.3510,0.2309,2.3807,1.0000,0.3198,0.0010,0.0000,65.4136,0.1424,66.3307,0.8378,-20.2726,0.5661,133.1644,0.2803,3.3721,100.0000,100.0008,0.1523,2.1867,1.0000,12.0961,0.0670,1.9704,1.0000,61.2782,0.3437,2.6400,1.0000,4318.1821,26.8,67.8,23.0,59.7
2020-04-10,利群(新版)烟丝,063 ,4000.1773,4.3258,3949.4990,19.1237,0.7367,60.3763,0.5413,1.6158,1.0000,63.0179,0.2543,3.9095,1.0000,237.6000,4199.9293,5.0569,4722.5317,17.6070,0.1208,1.0841,0.9994,19.1252,0.1114,2.6179,1.0000,38.4012,0.1100,7.8785,1.0000,84.0292,0.6242,94.5500,55.8934,0.2120,3.3118,100.0000,0.1020,0.1938,8.4228,1.0000,0.1053,50.2000,299,4000.0197,1.6668,4805.8159,18.6441,0.0472,2.5111,1.0000,37.4898,0.0236,459.9173,0.3302,145.6041,0.1114,5.0115,0.0022,1.4744,0.0020,83.9400,0.4396,1.5622,1.0000,0.3201,0.0016,0.0000,63.3280,1.2395,66.4312,0.8347,-20.2632,0.6577,134.1102,0.3987,1.5798,100.0000,99.9962,0.1916,1.7328,1.0000,12.0958,0.0883,1.4943,1.0000,61.4113,0.3800,2.2706,1.0000,4317.8638,26.9,67.6,22.9,60.0
2020-04-10,利群(新版)烟丝,064 ,3999.7639,3.2531,3948.1533,18.9839,0.7377,60.3551,0.2783,3.1674,1.0000,63.0107,0.2673,3.7281,1.0000,237.5000,4200.0277,5.3589,4720.4390,17.4966,0.1138,1.4747,1.0000,19.1277,0.0707,4.1153,1.0000,38.3297,0.1130,7.8748,1.0000,83.9859,0.1563,94.5000,55.1179,0.5766,1.6661,100.0000,0.0414,0.0726,22.7809,1.0000,0.0967,53.0000,309,3999.8918,1.9681,4859.0400,18.6040,0.0503,2.6244,1.0000,37.4968,0.0216,459.9987,0.3459,145.6560,0.1266,5.0111,0.0021,1.4752,0.0020,84.2373,0.2421,2.4273,1.0000,0.3198,0.0011,0.0000,65.2258,0.1177,66.2581,0.7716,-20.2294,0.5765,133.6690,0.0870,8.9310,100.0000,99.9985,0.1731,1.9227,1.0000,12.1444,0.0716,2.0694,1.0000,61.3455,0.2874,3.0789,1.0000,4372.6367,26.7,68.2,23.0,60.0
2020-04-10,利群(新版)烟丝,065 ,4000.0004,4.0030,3952.2061,18.9885,0.7369,60.3360,0.6991,1.2703,0.9999,62.8666,0.3376,2.8306,1.0000,237.8000,4199.5476,4.7512,4727.3726,17.4953,0.1109,1.5166,1.0000,19.1131,0.0699,4.2289,1.0000,37.9900,0.2637,3.7800,1.0000,83.9627,0.3070,94.6000,56.3296,0.1430,3.8942,100.0000,0.0541,0.0735,22.4210,1.0000,0.0556,50.9000,879,3999.9718,1.9907,4768.6055,18.5153,0.0579,2.7907,1.0000,37.4786,0.0341,459.9699,0.2950,145.6135,0.1372,5.0114,0.0037,1.4762,0.0017,83.5362,0.3776,2.1750,1.0000,0.3199,0.0009,0.0000,64.7983,0.1419,68.5139,0.6314,-20.1994,0.6133,134.8710,0.9670,0.3892,100.0000,100.0056,0.2103,1.5763,1.0000,12.1570,0.1025,1.4859,1.0000,60.3455,0.6105,1.2806,0.9999,4299.6128,27.0,68.2,23.0,59.7
2020-04-10,利群(新版)烟丝,066 ,4000.4544,4.2739,3942.7400,18.9153,0.6855,60.5106,0.3035,2.7338,1.0000,63.0799,0.2482,3.9219,1.0000,237.3000,4199.8574,4.7439,4701.3799,17.4292,0.1190,1.5988,1.0000,19.0644,0.0908,3.4353,1.0000,38.4566,0.2126,3.9873,1.0000,83.9485,0.2714,94.1000,54.4481,0.5986,1.3633,100.0000,0.0582,0.0692,23.7911,1.0000,0.0770,55.6000,899,4000.0759,1.7816,4814.6465,18.5458,0.0492,3.0787,1.0000,37.5434,0.0207,459.9967,0.3092,145.6677,0.1256,5.0089,0.0033,1.4772,0.0016,84.1320,0.2840,2.1923,1.0000,0.3198,0.0010,0.0000,64.7275,0.2052,68.8499,0.5382,-20.1490,0.6098,134.0568,0.1739,3.7238,100.0000,100.0027,0.1843,1.8039,1.0000,12.1181,0.0743,1.8754,1.0000,60.4996,0.2938,2.8356,1.0000,4337.8350,26.7,67.8,22.9,59.8
2020-04-10,利群(新版)烟丝,067 ,3999.6445,3.4762,3949.3735,19.0004,0.6897,60.6178,0.2282,3.4795,1.0000,63.1652,0.3373,2.8015,1.0000,237.7000,4200.0911,4.7487,4724.4790,17.4885,0.1240,1.3744,1.0000,19.0737,0.0770,4.0102,1.0000,37.9468,0.3380,2.9057,1.0000,84.0338,0.4538,94.6000,54.3855,0.1119,7.1032,100.0000,0.0871,0.1534,10.6751,1.0000,0.1169,55.0000,916,3999.9606,1.9617,4812.7915,18.4903,0.0458,3.5672,1.0000,37.5241,0.0209,459.9712,0.3180,145.5483,0.1248,5.0155,0.0023,1.4781,0.0018,84.0508,0.2708,2.3994,1.0000,0.3198,0.0010,0.0000,65.0176,0.1201,67.0239,0.7186,-20.2179,0.6245,133.5214,0.2726,3.0310,100.0000,100.0030,0.1625,2.0454,1.0000,12.1155,0.0484,2.8593,1.0000,60.4203,0.3281,2.4593,1.0000,4343.7012,26.8,68.2,22.9,59.1
2020-04-10,利群(新版)烟丝,068 ,3999.6657,3.2635,3948.6152,18.9140,0.6373,60.5408,0.2414,3.3960,1.0000,63.0921,0.3266,2.9675,1.0000,237.6000,4200.0779,4.4657,4710.3418,17.4154,0.1170,1.6662,1.0000,19.0759,0.0810,3.8036,1.0000,37.8013,0.2241,4.1667,1.0000,83.9841,0.1187,94.2500,55.4637,0.1676,5.0442,100.0000,0.0696,0.1006,16.3402,1.0000,0.0458,57.4000,940,3999.8364,1.9189,4789.4722,18.4185,0.0474,2.9401,1.0000,37.4520,0.0210,459.9419,0.3204,145.6110,0.1250,5.0121,0.0028,1.4719,0.0024,83.5862,0.4760,1.6902,1.0000,0.3199,0.0010,0.0000,64.5978,0.2777,67.0595,0.6844,-20.2303,0.6385,133.0373,0.2792,3.5372,100.0000,100.0042,0.2170,1.5298,1.0000,12.1027,0.0691,1.9432,1.0000,60.2801,0.3330,2.2826,1.0000,4321.8672,26.8,68.2,22.9,59.9
2020-04-10,利群(新版)烟丝,069 ,4000.0917,3.8456,3955.8035,19.0092,0.6620,60.5938,0.2932,2.7357,1.0000,63.0670,0.3011,3.2473,1.0000,237.9000,4200.0634,4.3276,4727.3062,17.4759,0.1012,1.7264,1.0000,19.0112,0.0702,4.6923,1.0000,38.2464,0.0565,16.2499,1.0000,83.9954,0.1089,94.6000,54.2708,0.4481,1.6894,100.0000,0.0707,0.0868,18.9229,1.0000,0.0570,56.4000,948,4000.0165,2.1635,4811.1108,18.3286,0.0473,2.3183,1.0000,37.4672,0.0238,459.9760,0.3425,145.5920,0.1220,5.0138,0.0022,1.4775,0.0019,83.9887,0.2294,2.9229,1.0000,0.3198,0.0011,0.0000,65.0945,0.1654,66.5522,0.8116,-20.2705,0.5765,131.6239,0.2888,1.8742,100.0000,100.0028,0.1825,1.8217,1.0000,12.0759,0.0855,1.4662,1.0000,60.1819,0.2244,3.2415,1.0000,4344.5879,26.6,68.3,23.0,59.2
2020-04-11,利群(新版)烟丝,070 ,4000.4568,4.2388,3953.5889,19.1695,0.7215,60.4026,0.5252,1.6484,1.0000,63.0445,0.2604,3.7836,1.0000,237.9000,4199.6262,5.5008,4697.5273,17.8487,0.0915,0.5511,0.9509,18.8704,0.0958,3.0277,1.0000,38.0955,0.1224,7.9100,1.0000,83.9525,0.3199,94.0500,55.1515,0.2888,3.2880,100.0000,0.0476,0.0503,32.8008,1.0000,0.1059,42.9000,316,4000.0438,1.6811,4740.5269,18.3188,0.0517,2.0564,1.0000,37.4557,0.0214,460.0013,0.3188,145.6123,0.1145,5.0134,0.0027,1.4789,0.0020,83.8308,0.2409,3.0018,1.0000,0.3204,0.0014,0.0000,62.7973,1.0756,66.5595,0.6670,-20.2051,0.6493,131.1638,0.3512,1.1045,100.0000,100.0102,0.2112,1.5625,1.0000,12.0643,0.1015,1.1965,0.9998,60.1453,0.2513,2.8458,1.0000,4283.4648,26.9,67.5,22.9,59.8
