日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-06-12,利群(新版)烟丝,028 ,3500.0292,4.1510,3988.0547,17.4757,0.8676,50.5820,0.4581,0.3042,0.8192,60.0211,0.3094,3.2098,1.0000,219.9000,3999.4132,3.4251,4659.9966,16.4536,0.0914,5.6391,1.0000,18.9513,0.0875,3.2330,1.0000,38.4189,0.0992,8.6738,1.0000,79.9659,0.5657,93.3000,55.3787,0.1866,8.2547,100.0000,0.0892,0.1676,9.7666,1.0000,0.1074,105.5000,4099.8240,1.9226,4794.5396,18.7239,0.0580,2.7342,1.0000,73.1932,0.0264,3.2025,0.0043,81.6424,0.3281,2.3950,1.0000,1629.0607,42.6380,40.5571,0.1348,35.0000,0.0000,99.9827,0.1420,2.3074,1.0000,11.9870,0.0659,1.9571,1.0000,54.9688,0.1795,0.0580,0.5691,4369.9165,26.6,68.0,23.0,61.9
2019-06-12,利群(新版)烟丝,029 ,3499.4981,4.0556,3988.5806,17.6195,0.9451,50.5695,0.5363,0.2676,0.7889,59.8284,0.4086,2.3075,1.0000,219.8000,3999.6100,2.7735,4681.7827,16.4792,0.1023,4.9541,1.0000,18.9264,0.0924,3.1514,1.0000,38.4333,0.1102,7.7655,1.0000,79.9283,0.5136,93.7000,54.5114,0.6783,2.2169,100.0000,0.0832,0.1683,9.7364,1.0000,0.0687,104.2000,4099.9062,1.8911,4828.4590,18.6808,0.0675,2.3734,1.0000,73.1857,0.0285,3.2034,0.0042,81.9473,0.1949,3.5111,1.0000,1632.5489,41.1723,40.5984,0.1549,35.0000,0.0000,99.9918,0.1778,1.8596,1.0000,12.0367,0.0575,2.5337,1.0000,54.9157,0.1569,0.1791,0.7045,4410.4385,28.3,67.1,23.1,61.8
2019-06-12,利群(新版)烟丝,030 ,3499.9421,4.1187,3990.0776,17.3586,0.8911,50.8194,0.4254,0.1415,0.6644,59.9471,0.3204,3.0660,1.0000,220.0000,4000.3147,3.5161,4672.9487,16.2843,0.0993,5.7609,1.0000,18.8725,0.0728,4.2454,1.0000,38.4689,0.0795,10.6112,1.0000,79.8947,0.5938,93.5000,56.8502,0.1622,6.4718,100.0000,0.0866,0.1915,8.5537,1.0000,0.0439,113.6000,4100.0092,2.2517,4850.8208,18.6794,0.0558,2.8641,1.0000,73.1037,0.0224,3.2051,0.0040,81.8265,0.2081,3.4818,1.0000,1633.4493,44.2348,40.7080,0.1204,35.0000,0.0000,100.0249,0.1157,2.8091,1.0000,12.0766,0.0353,4.5004,1.0000,54.6915,0.1662,0.6189,0.9683,4433.4521,27.2,68.1,23.0,62.1
2019-06-12,利群(新版)烟丝,031 ,3499.7206,4.3952,3987.0776,17.5788,0.9854,50.9628,0.5903,0.0210,0.5251,59.8432,0.5302,1.7874,1.0000,219.8000,3999.7512,3.0906,4675.0527,16.4132,0.1125,4.7008,1.0000,18.9973,0.0891,3.0032,1.0000,38.4843,0.1141,7.3478,1.0000,79.9314,0.5372,93.6000,55.4065,0.5822,2.6299,100.0000,0.0958,0.1998,8.1830,1.0000,0.1058,109.4000,4100.1062,2.1773,4791.2495,18.8611,0.0777,1.4531,1.0000,73.5063,0.0181,3.2081,0.0035,82.0180,0.3684,1.7935,1.0000,1656.4440,42.0607,41.0394,0.1349,35.0000,0.0000,99.9986,0.1295,2.5700,1.0000,12.1406,0.0460,3.3278,1.0000,54.0810,0.2440,1.2552,0.9999,4366.6714,26.8,68.2,23.0,62.0
2019-06-12,利群(新版)烟丝,032 ,3499.9204,3.7105,3988.4785,17.4460,0.8649,51.3402,0.5089,0.0000,0.2519,59.9056,0.4092,2.3667,1.0000,219.9000,4000.1016,3.1424,4667.0527,16.3334,0.0997,5.5730,1.0000,18.9911,0.0784,3.4395,1.0000,38.4031,0.1390,6.2290,1.0000,79.8817,0.7242,93.3000,55.9892,0.1589,8.4123,100.0000,0.0994,0.2304,7.0902,1.0000,0.0440,114.4000,4099.9361,2.0082,4815.0327,18.8192,0.0573,2.2143,1.0000,73.2428,0.0607,3.2049,0.0069,82.0092,0.1730,3.8366,1.0000,1657.3937,40.1882,40.8539,0.1193,35.0000,0.0000,99.9902,0.1027,3.2138,1.0000,12.1416,0.0390,3.9157,1.0000,54.6935,0.2375,0.4302,0.9016,4392.2563,26.8,68.0,22.9,62.2
2019-06-12,利群(新版)烟丝,033 ,3500.1990,3.9579,3991.1238,17.3757,0.7527,50.9177,0.6040,0.0454,0.5542,59.7959,0.7031,1.3254,1.0000,220.2000,3999.9651,3.0537,4673.5718,16.5008,0.1048,4.7680,1.0000,18.9836,0.0768,3.5431,1.0000,38.2576,0.0988,9.2563,1.0000,79.7743,1.8369,93.4500,56.1494,0.5551,2.3122,100.0000,0.0837,0.1451,11.2911,1.0000,0.0229,108.5000,4099.8561,1.6261,4888.3252,18.8784,0.0565,1.8987,1.0000,73.1649,0.0441,3.2021,0.0037,82.2743,0.1776,3.2385,1.0000,1652.4307,40.6417,40.6429,0.1143,35.0000,0.0000,100.0134,0.1211,2.7147,1.0000,12.1159,0.0519,3.1070,1.0000,55.3726,0.2728,0.0000,0.0860,4455.5991,26.8,67.7,23.0,62.1
2019-06-13,利群(新版)烟丝,034 ,3508.4985,49.6927,3971.9463,17.4834,0.8232,50.9523,0.5385,0.0295,0.5353,60.0733,0.4826,2.0217,1.0000,219.2000,4000.3023,3.3077,4665.6470,16.5035,0.1039,4.8020,1.0000,18.8246,0.0762,4.2689,1.0000,38.6063,0.0848,9.4140,1.0000,79.8917,0.5728,93.4000,54.3894,1.1185,1.3081,100.0000,0.0664,0.1246,13.1991,1.0000,0.0933,91.6000,4099.8132,2.0683,4795.2847,18.7457,0.0546,2.7760,1.0000,73.3903,0.0120,3.2050,0.0031,82.6077,0.3036,1.5285,1.0000,1633.0218,49.7840,40.5651,0.1350,35.0000,0.0000,99.9845,0.1507,2.1781,1.0000,12.0660,0.0883,1.7599,1.0000,54.7755,0.1986,0.3767,0.8708,4375.1904,26.9,68.1,23.0,61.8
2019-06-13,利群(新版)烟丝,035 ,3500.0826,12.8823,3984.5056,17.5765,1.0427,50.9910,0.5311,0.0056,0.5068,60.0021,0.4241,2.3565,1.0000,219.5000,4000.1450,3.2912,4676.3760,16.5663,0.1139,4.1963,1.0000,18.8334,0.0792,4.0700,1.0000,38.8231,0.0756,9.5966,1.0000,79.9665,0.4994,93.5500,54.2524,0.5842,2.4264,100.0000,0.0748,0.1282,12.8069,1.0000,0.0240,91.7000,4099.8038,1.5079,4824.6079,18.7575,0.0613,2.4078,1.0000,73.2234,0.0208,3.2073,0.0033,82.7974,0.1910,2.0986,1.0000,1602.4651,38.2658,40.6544,0.1608,35.0000,0.0000,100.0096,0.1777,1.8576,1.0000,12.1429,0.0578,2.6357,1.0000,54.9759,0.1900,0.0423,0.5505,4409.2227,26.9,68.0,23.0,62.2
2019-06-13,利群(新版)烟丝,036 ,3498.8477,12.1502,3986.5862,17.5781,0.8036,51.1507,0.4722,0.0000,0.3748,59.9670,0.2537,3.8987,1.0000,220.0000,3999.9054,3.6286,4686.1802,16.5095,0.1017,4.8832,1.0000,18.8228,0.0728,4.4773,1.0000,38.7291,0.1630,4.6432,1.0000,79.9003,0.5879,93.7500,55.8263,0.1484,9.3767,100.0000,0.0897,0.1936,8.4523,1.0000,0.0282,98.0000,4100.0723,1.9003,4848.4102,18.7652,0.0554,2.6173,1.0000,73.1447,0.0209,3.2001,0.0032,82.4542,0.1491,3.4564,1.0000,1606.6991,38.8717,40.6836,0.1493,35.0000,0.0000,99.9927,0.1678,1.9714,1.0000,12.1989,0.0478,2.7989,1.0000,55.0500,0.1582,0.0000,0.3760,4433.6421,26.8,67.7,23.0,62.0
2019-06-13,利群(新版)烟丝,037 ,3500.0972,4.0675,3989.7915,17.5987,0.9633,51.5438,0.5056,0.0000,0.1410,59.9804,0.3950,2.5154,1.0000,219.9000,4000.0192,3.5583,4677.7510,16.5614,0.1015,4.7228,1.0000,18.8583,0.0664,4.7245,1.0000,38.4911,0.0929,8.9984,1.0000,79.8934,1.4450,93.5500,54.3500,0.3698,3.9210,100.0000,0.0685,0.1072,15.3401,1.0000,0.0054,94.4000,4099.8101,3.8341,4788.3633,18.8474,0.0550,2.1375,1.0000,73.4587,0.0881,3.2020,0.0071,81.8864,0.3597,1.9588,1.0000,1616.5143,41.2625,36.2276,0.1609,35.0000,0.0000,99.9958,0.1638,2.0268,1.0000,12.0480,0.0481,3.1063,1.0000,54.7538,0.1703,0.4820,0.9259,4361.5723,26.8,68.4,23.0,61.8
2019-06-13,利群(新版)烟丝,038 ,3499.8823,3.6891,3995.1201,17.6076,0.8513,51.1970,0.4403,0.0000,0.3273,59.9752,0.2148,4.6169,1.0000,220.2000,4000.3923,3.2881,4704.9966,16.5048,0.1193,4.1782,1.0000,18.8730,0.1273,2.4280,1.0000,38.2390,0.1067,8.6271,1.0000,79.8818,0.6606,94.1500,54.6735,0.2608,5.9729,100.0000,0.1137,0.2595,6.2756,1.0000,0.0532,97.5000,4100.0750,1.6654,4908.1714,18.7301,0.0563,2.7827,1.0000,73.3635,0.0005,3.2017,0.0029,81.9908,0.1651,4.0567,1.0000,1606.4242,38.8648,36.3581,0.1643,35.0000,0.0000,100.0032,0.1483,2.2410,1.0000,12.0880,0.0531,3.0648,1.0000,54.5583,0.1466,1.0042,0.9987,4479.8311,26.9,68.0,23.1,61.8
2019-06-13,利群(新版)烟丝,039 ,3500.0563,3.9838,3991.0833,17.7080,0.8546,51.1914,0.5300,0.0000,0.3590,59.9665,0.2804,3.5268,1.0000,220.1000,3999.8362,3.4470,4688.7310,16.6722,0.1072,4.1272,1.0000,18.8750,0.0760,4.0569,1.0000,38.2650,0.0823,11.0707,1.0000,79.9028,0.6464,93.7500,55.3039,1.4226,1.1003,100.0000,0.0885,0.1755,9.3260,1.0000,0.0263,87.9000,4100.1992,1.8683,4820.9243,18.7574,0.0617,2.3926,1.0000,73.4565,0.0176,3.1897,0.0040,80.9161,0.4636,2.0966,1.0000,1624.8487,113.7474,37.0600,2.7348,35.0000,0.0000,101.2214,3.3014,0.0000,0.2228,12.0603,0.0773,1.9848,1.0000,54.5789,0.3329,0.4216,0.8970,4400.6411,26.9,68.2,22.9,62.1
2019-06-14,利群(新版)烟丝,040 ,3500.2505,3.5546,3966.3745,17.4902,0.9463,50.6966,0.5365,0.1885,0.7141,59.9999,0.3908,2.5585,1.0000,218.8000,3999.1892,3.5464,4655.4941,16.4549,0.1068,4.8242,1.0000,18.7986,0.1079,3.0838,1.0000,38.0734,0.1337,7.2985,1.0000,79.9510,0.5638,93.1500,54.3115,0.7057,2.0365,100.0000,0.0805,0.1380,11.8818,1.0000,0.0431,90.6000,4099.8930,2.0366,4779.4209,18.6980,0.0571,2.9094,1.0000,73.7189,0.1309,3.2011,0.0077,81.6898,0.3073,2.5058,1.0000,1644.7363,42.9936,36.6047,0.1521,35.0000,0.0000,100.0042,0.1484,2.2366,1.0000,12.0935,0.0636,2.5863,1.0000,53.7402,0.3044,1.3793,1.0000,4364.8008,26.7,67.7,23.1,62.2
2019-06-14,利群(新版)烟丝,041 ,3499.7965,3.6236,3989.8408,17.6882,0.8579,50.2860,0.4358,0.5462,0.9493,59.9476,0.2587,3.7979,1.0000,220.1000,4000.2163,3.5458,4667.8506,16.4720,0.1211,4.2055,1.0000,18.8797,0.1727,1.7768,1.0000,37.7283,0.1497,6.0744,1.0000,79.8986,0.7375,93.3000,55.3153,0.4072,3.8347,100.0000,0.0744,0.1284,12.7884,1.0000,0.0611,94.3000,4099.9023,1.8635,4849.4893,18.7440,0.0551,2.7572,1.0000,73.5662,0.0503,3.2015,0.0043,82.1854,0.1563,3.8694,1.0000,1636.8368,39.5256,36.3175,0.1010,35.0000,0.0000,99.9777,0.0810,4.0209,1.0000,12.0548,0.0557,2.7214,1.0000,54.3541,0.2031,1.0603,0.9993,4424.6006,26.6,67.9,22.9,61.9
2019-06-15,利群(新版)烟丝,042 ,3499.6989,4.0037,3988.8713,17.6564,0.8887,50.4341,0.4964,0.3800,0.8729,60.1820,0.6510,1.4429,1.0000,220.2000,3999.6543,3.4435,4662.8828,16.6316,0.1125,4.0535,1.0000,18.9616,0.0829,3.3718,1.0000,37.9934,0.1554,6.4194,1.0000,79.9250,0.5480,93.3500,55.1561,0.2068,7.8083,100.0000,0.0573,0.0841,19.5823,1.0000,0.0990,91.5000,4100.1164,2.3244,4767.7700,18.7593,0.0608,2.4152,1.0000,73.3969,0.0590,3.2037,0.0066,81.3887,0.3244,2.6835,1.0000,1615.4918,43.6229,35.8421,0.1528,35.0000,0.0000,100.0104,0.1408,2.3427,1.0000,12.0321,0.0820,1.7564,1.0000,55.2610,0.2292,0.0000,0.1274,4344.8911,26.7,67.8,23.0,62.0
2019-06-15,利群(新版)烟丝,043 ,3499.9654,4.1320,3990.5562,17.6836,0.8154,50.7149,0.4516,0.2104,0.7361,59.9897,0.3205,3.1089,1.0000,220.4000,3999.6721,3.3453,4682.9004,16.5492,0.1225,3.9490,1.0000,18.9311,0.0869,3.3344,1.0000,38.2802,0.1323,6.8525,1.0000,79.9758,0.7521,93.7000,55.3140,0.6324,2.4699,100.0000,0.0857,0.1982,8.2644,1.0000,0.0448,97.2000,4099.9024,2.1471,4804.1030,18.7643,0.0580,2.5026,1.0000,73.3086,0.0471,3.2004,0.0054,81.6833,0.2040,3.7862,1.0000,1607.5122,40.1022,35.9180,0.1377,35.0000,0.0000,100.0066,0.1305,2.5370,1.0000,12.0818,0.0521,3.0813,1.0000,55.4570,0.1788,0.0000,0.0053,4382.9907,26.8,67.8,23.0,62.0
2019-06-15,利群(新版)烟丝,044 ,3500.5217,7.7806,3989.6252,17.4718,0.8490,50.8278,0.4585,0.1252,0.6464,59.9511,0.3821,2.5747,1.0000,220.1000,4000.1122,3.6010,4678.2417,16.5534,0.0906,5.3244,1.0000,18.8750,0.1447,2.1307,1.0000,38.3686,0.1029,8.5225,1.0000,79.8949,0.7064,93.5000,55.4121,0.1576,9.7022,100.0000,0.1046,0.2606,6.2608,1.0000,0.0693,96.2000,4099.9795,2.3051,4887.0117,18.7277,0.0554,2.8417,1.0000,73.3613,0.0306,3.2002,0.0036,81.4724,0.3037,2.7742,1.0000,1613.0267,42.7686,36.1366,0.1407,35.0000,0.0000,100.0166,0.1290,2.5402,1.0000,12.1104,0.0555,2.9416,1.0000,55.3957,0.2389,0.0000,0.0488,4461.7510,26.8,68.0,23.0,62.1
2019-06-15,利群(新版)烟丝,045 ,3500.2473,4.3957,3988.7236,17.6870,0.7883,50.5707,0.4686,0.3054,0.8202,59.9776,0.3940,2.5188,1.0000,220.0000,4000.1798,3.4504,4671.9971,16.5822,0.1012,4.6692,1.0000,18.8353,0.0751,4.2848,1.0000,38.3291,0.0721,12.3454,1.0000,79.9172,0.6550,93.4000,56.0550,0.1726,7.6167,100.0000,0.0934,0.2194,7.4532,1.0000,0.0427,93.4000,4099.8016,2.0965,4780.1914,18.6591,0.0595,2.5714,1.0000,73.3487,0.0785,3.1992,0.0060,81.4043,0.3392,2.5508,1.0000,1626.0635,43.4803,38.1417,0.1978,35.0000,0.0000,100.0141,0.1217,2.6997,1.0000,12.0793,0.0665,2.4007,1.0000,53.8499,0.2761,1.3885,1.0000,4366.2954,26.8,67.8,22.9,62.0
2019-06-15,利群(新版)烟丝,046 ,3500.1009,3.7591,3991.5779,17.5081,0.7633,50.8842,0.5339,0.0723,0.5859,59.9612,0.3051,3.2351,1.0000,220.3000,3999.4869,3.2053,4686.3604,16.2941,0.1120,5.0775,1.0000,18.8031,0.1028,3.2336,1.0000,38.3453,0.0851,10.3940,1.0000,79.9247,0.5549,93.8000,54.7762,0.5377,2.9607,100.0000,0.0814,0.1777,9.2250,1.0000,0.0777,101.5000,4099.6833,2.2680,4871.2026,18.5984,0.0583,2.2766,1.0000,73.0393,0.0228,3.1960,0.0039,81.8397,0.1805,3.9903,1.0000,1625.0183,37.6695,37.6924,0.1027,35.0000,0.0000,100.0195,0.0813,4.0191,1.0000,11.9743,0.0556,2.2424,1.0000,54.2915,0.2093,1.1285,0.9996,4450.2603,26.9,68.0,23.0,61.8
2019-06-16,利群(新版)烟丝,047 ,3499.9475,3.6997,3990.3259,17.5777,0.8238,50.4525,0.5490,0.3324,0.8407,60.2238,0.4060,2.2791,1.0000,220.1000,3999.9977,3.8157,4660.1348,16.6223,0.1003,4.5785,1.0000,18.9527,0.0838,3.3708,1.0000,37.7357,0.1458,6.2545,1.0000,79.9166,0.5376,93.2500,55.5956,0.2593,5.6615,100.0000,0.0900,0.2031,8.0581,1.0000,0.0508,94.8000,4099.9264,1.5616,4807.3037,18.7739,0.0584,2.4341,1.0000,73.1050,0.0080,3.2025,0.0033,81.4456,0.4095,2.0794,1.0000,1624.4945,40.9418,36.6540,0.1053,35.0000,0.0000,100.0026,0.0982,3.3850,1.0000,12.0187,0.0600,2.3278,1.0000,55.0098,0.1766,0.0000,0.4779,4381.3076,26.7,68.3,23.0,62.0
2019-06-16,利群(新版)烟丝,048 ,3500.0818,3.8263,3989.8423,17.5292,0.8192,50.7584,0.4653,0.1731,0.6982,59.9809,0.2971,3.3448,1.0000,220.3000,3999.6015,3.5592,4682.0845,16.4812,0.1067,4.7460,1.0000,18.9691,0.0849,3.2622,1.0000,38.2030,0.1293,7.2103,1.0000,79.8506,0.8713,93.7000,55.7176,0.6286,2.2707,100.0000,0.0822,0.1789,9.1628,1.0000,0.0623,100.1000,4100.0123,1.7006,4827.0776,18.7595,0.0533,2.7566,1.0000,73.0722,0.0332,3.1959,0.0063,82.0852,0.2331,2.7387,1.0000,1621.5382,41.0158,36.7113,0.1737,35.0000,0.0000,100.0033,0.1769,1.8779,1.0000,11.9936,0.0494,2.6552,1.0000,55.0412,0.1679,0.0000,0.4032,4405.5874,26.9,67.8,23.0,61.9
2019-06-16,利群(新版)烟丝,049 ,3499.8339,4.3375,3989.6077,17.4996,0.8832,50.7737,0.4310,0.1750,0.7002,59.9823,0.2614,3.8031,1.0000,220.3000,4000.1287,3.6147,4673.9590,16.4484,0.1037,4.9885,1.0000,18.8771,0.0860,3.5782,1.0000,38.4038,0.1218,7.1054,1.0000,79.8825,0.8229,93.5500,56.2862,0.1888,6.5575,100.0000,0.0807,0.1693,9.6862,1.0000,0.0758,96.5000,4099.8123,1.7550,4828.6904,18.6921,0.0583,2.8132,1.0000,73.0518,0.0296,3.2014,0.0035,81.6658,0.2850,2.7301,1.0000,1614.3221,38.0102,36.7148,0.1843,35.0000,0.0000,100.0028,0.1570,2.1171,1.0000,12.0357,0.0724,2.0061,1.0000,55.2002,0.2027,0.0000,0.1617,4409.7754,26.9,68.1,23.0,62.0
2019-06-16,利群(新版)烟丝,050 ,3499.7648,4.3597,3991.5540,17.3978,0.8263,50.7165,0.5498,0.1719,0.6969,59.9561,0.3020,3.2626,1.0000,220.2000,4000.4380,3.9127,4679.6865,16.3370,0.0941,5.8897,1.0000,18.8742,0.0801,3.8528,1.0000,38.6011,0.0879,9.0965,1.0000,79.8874,0.6885,93.6000,55.0501,0.5985,2.7569,100.0000,0.0716,0.1332,12.3292,1.0000,0.0067,106.7000,4099.8515,1.8041,4822.9663,18.6870,0.0638,2.5433,1.0000,73.3964,0.0952,3.2015,0.0057,82.3566,0.3362,1.6292,1.0000,1622.3144,40.3120,37.8898,0.2481,35.0000,0.0000,100.0335,0.1230,2.6190,1.0000,12.0585,0.0372,4.1100,1.0000,53.7036,0.3022,1.4301,1.0000,4400.2524,26.8,67.9,23.1,62.1
2019-06-16,利群(新版)烟丝,051 ,3499.9177,4.1400,3989.9980,17.5042,0.9481,50.8740,0.5315,0.0790,0.5937,59.9776,0.3471,2.8597,1.0000,220.0000,4000.0715,3.5240,4691.6099,16.3474,0.1154,4.7716,1.0000,18.8862,0.0785,3.8796,1.0000,38.7292,0.2441,3.1015,1.0000,79.9183,0.4903,93.8500,56.1351,0.1633,7.8908,100.0000,0.0727,0.1458,11.2617,1.0000,0.0190,103.2000,4100.0046,1.6635,4844.5049,18.5981,0.0582,2.2798,1.0000,73.3449,0.0318,3.2011,0.0049,82.0298,0.1484,4.4254,1.0000,1627.5918,42.9244,37.4924,0.1375,35.0000,0.0000,99.9888,0.1213,2.7180,1.0000,12.0245,0.0493,2.8719,1.0000,53.9932,0.2103,1.5958,1.0000,4425.2456,26.7,67.6,23.0,62.0
2019-06-16,利群(新版)烟丝,052 ,3499.4282,3.9425,3988.9346,17.4906,0.8605,51.2731,0.4764,0.0000,0.2832,59.9935,0.2881,3.4637,1.0000,220.1000,3999.4423,3.6565,4685.4546,16.3894,0.0965,5.5637,1.0000,18.8772,0.0728,4.2225,1.0000,38.2892,0.1281,7.0536,1.0000,79.9231,0.8724,93.7000,54.2852,0.4666,3.0615,100.0000,0.0824,0.1678,9.7710,1.0000,0.0097,100.5000,4099.8531,2.2262,4820.9248,18.6330,0.0605,2.3868,1.0000,73.2337,0.0142,3.1975,0.0046,82.0419,0.2218,2.9424,1.0000,1616.6352,36.6552,36.9495,0.2425,35.0000,0.0000,99.9695,0.1925,1.6789,1.0000,12.0499,0.0950,1.5792,1.0000,54.4878,0.2799,0.6100,0.9664,4402.7939,26.9,68.0,23.0,62.2
2019-06-17,利群(新版)烟丝,053 ,3500.0659,3.6930,3957.5171,16.0233,1.0613,50.1484,0.5435,0.5222,0.9414,60.0045,0.4310,2.3167,1.0000,218.2000,3999.9406,3.4111,4654.2832,15.8289,0.1082,5.6324,1.0000,18.8780,0.1358,2.2628,1.0000,37.5300,0.2707,3.1148,1.0000,79.8452,0.8467,93.1000,55.3277,0.3018,5.1608,100.0000,0.0768,0.1130,14.5184,1.0000,0.0154,131.9000,4099.9175,1.8759,4854.4229,19.0275,0.0582,0.9882,0.9985,73.2060,0.0968,3.1974,0.0063,81.8871,0.1645,4.2823,1.0000,1656.9230,42.0942,36.9166,0.2113,35.0000,0.0000,100.0169,0.1557,2.1054,1.0000,12.1557,0.0728,2.0330,1.0000,53.9594,0.4498,0.7712,0.9897,4419.4321,26.7,67.6,22.9,62.2
2019-06-17,利群(新版)烟丝,054 ,3499.7592,3.5330,3960.9319,16.0894,0.9208,50.6525,0.4345,0.2666,0.7881,60.0974,0.2919,3.3141,1.0000,218.5000,3999.6822,3.7641,4681.6812,15.9975,0.1042,6.3872,1.0000,18.8486,0.1288,2.4618,1.0000,37.8934,0.0616,15.6553,1.0000,79.8900,0.7956,93.6500,55.3692,0.4391,3.5154,100.0000,0.0834,0.1371,11.9530,1.0000,0.0175,123.3000,4099.6283,2.2657,4841.2173,18.8931,0.0603,1.6972,1.0000,73.7955,0.0673,3.2025,0.0052,80.8787,0.2852,3.3651,1.0000,1606.4500,45.7254,36.6190,0.0811,35.0000,0.0000,100.0103,0.0660,4.9995,1.0000,12.0503,0.0530,2.8328,1.0000,52.6243,0.2782,2.8461,1.0000,4403.1216,26.8,68.0,23.0,62.2
2019-06-17,利群(新版)烟丝,055 ,3500.1822,3.6160,3952.8601,17.5657,0.9048,51.2989,0.4604,0.0000,0.2581,60.0919,0.3562,2.7214,1.0000,217.9000,4000.2085,3.6752,4674.8672,16.3840,0.1137,4.7356,1.0000,18.9571,0.0984,2.8563,1.0000,37.9799,0.0884,11.2410,1.0000,79.9942,0.9333,93.5000,55.5731,0.2660,5.5485,100.0000,0.0828,0.1440,11.3807,1.0000,0.0028,102.6000,4099.8053,1.8289,4848.0444,18.6971,0.0619,2.6753,1.0000,73.5405,0.0218,3.2059,0.0028,81.1281,0.1550,6.1756,1.0000,1574.1685,40.6821,36.8973,0.1504,35.0000,0.0000,99.9978,0.1016,3.2747,1.0000,11.9894,0.0469,2.7685,1.0000,53.0335,0.2051,3.1960,1.0000,4422.5386,26.7,67.8,23.0,61.9
2019-06-17,利群(新版)烟丝,056 ,3499.9035,3.4100,3958.8779,17.5859,0.8741,50.9232,0.5000,0.0512,0.5610,59.9232,0.3685,2.6444,1.0000,218.3000,4000.4539,3.3477,4682.9722,16.2790,0.1001,5.7287,1.0000,18.9543,0.0963,2.9265,1.0000,38.0339,0.0788,12.5475,1.0000,79.8769,1.9631,93.5500,55.9443,0.5439,2.4856,100.0000,0.0695,0.1497,10.9770,1.0000,0.1168,106.6000,4100.1046,1.7533,4821.5088,18.6854,0.0554,2.9186,1.0000,73.6166,0.0562,3.1983,0.0049,80.8098,0.3115,3.0063,1.0000,1571.5280,41.5224,37.0583,0.1381,35.0000,0.0000,100.0118,0.1377,2.3915,1.0000,11.9994,0.0633,2.1038,1.0000,53.0302,0.3366,1.9509,1.0000,4400.3979,26.9,67.8,23.0,62.2
2019-06-18,利群(新版)烟丝,057 ,3500.1981,4.0626,3953.9109,17.5906,0.8156,50.8432,0.4998,0.1046,0.6232,60.0256,0.2978,3.3293,1.0000,217.8000,3999.9411,3.8538,4666.6201,16.5406,0.1062,4.5820,1.0000,18.8944,0.0737,4.0987,1.0000,37.4149,0.1246,6.4588,1.0000,79.8503,0.9060,93.4000,54.5969,0.2863,5.3512,100.0000,0.0827,0.1899,8.6331,1.0000,0.0724,92.0000,4099.8700,1.7606,4824.8291,18.7588,0.0602,2.4447,1.0000,73.4001,0.0484,3.1962,0.0054,81.0919,0.1816,5.3368,1.0000,1573.1980,46.3556,36.9816,0.0000,35.0000,0.0000,100.0346,0.0353,9.1243,1.0000,12.0371,0.0662,2.2008,1.0000,53.1632,0.2268,2.6997,1.0000,4402.6572,26.9,67.7,23.0,62.1
