日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,润叶加料贮叶时间,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽质量流量均值,sirox增温增湿sirox蒸汽质量流量SD,sirox增温增湿sirox蒸汽体积流量均值,sirox增温增湿sirox蒸汽体积流量SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox蒸汽喷射蒸汽压力均值,sirox增温增湿sirox蒸汽喷射蒸汽压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝热风风机频率,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝排潮负压均值,kld烘丝排潮负压SD,kld烘丝筒壁温度均值,kld烘丝筒壁温度SD,kld烘丝筒壁温度CPK,kld烘丝筒壁温度合格率,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2020-05-09,利群(新版)烟丝,046 ,3998.0622,11.8067,3946.0000,18.1207,0.7010,59.3484,0.6666,1.1743,0.9998,62.8453,0.3688,2.5717,1.0000,237.7000,4199.6566,4.5429,4702.2671,17.1115,0.1088,2.7221,1.0000,19.3060,0.0860,2.6899,1.0000,38.1540,0.2881,3.2928,1.0000,83.9990,0.4155,94.1000,54.4357,0.4381,1.8532,100.0000,0.0700,0.1716,9.5765,1.0000,0.0581,77.8000,961,3999.9917,2.3446,4813.0063,18.5989,0.0700,1.9100,1.0000,37.4019,0.0187,460.0037,0.2674,145.0545,0.1099,5.0370,0.0037,1.4549,0.0023,83.9330,0.3918,1.7586,1.0000,0.3201,0.0015,0.0000,63.5729,0.9683,67.3555,0.2524,-20.1026,0.8003,134.5755,0.6671,0.7118,100.0000,100.0372,1.1651,0.2755,0.6090,12.2049,0.0960,1.7191,1.0000,61.8206,0.3054,2.3787,1.0000,4336.0000,27.1,67.7,22.9,59.5
2020-05-09,利群(新版)烟丝,047 ,3999.8211,3.5399,3948.0000,18.1447,0.5899,59.5665,0.4971,1.7210,1.0000,62.9546,0.1962,5.0197,1.0000,237.8000,4200.7385,4.4937,4699.2104,17.1805,0.1023,2.6703,1.0000,19.3353,0.0947,2.3397,1.0000,38.0201,0.2884,3.4442,1.0000,83.9997,0.3876,94.0500,54.9935,1.6464,0.6061,100.0000,0.0949,0.1226,13.3363,1.0000,0.0700,79.0000,977,3999.8402,2.5810,4788.5898,18.6687,0.0530,2.0836,1.0000,37.4056,0.0166,459.9829,0.2646,145.0030,0.1062,5.0395,0.0041,1.4547,0.0027,83.1543,0.4045,2.3450,1.0000,0.3202,0.0012,0.0000,63.9154,0.9646,68.2019,0.8000,-20.2636,0.6661,133.6508,0.2673,2.9295,100.0000,100.0235,0.7542,0.4316,0.8149,12.2126,0.0479,3.3918,1.0000,61.6608,0.3095,2.5193,1.0000,4312.0000,27.1,67.9,23.0,59.0
2020-05-09,利群(新版)烟丝,048 ,3999.9746,4.0946,3951.0000,18.0313,0.6319,58.8502,1.1968,0.5153,0.9387,62.6078,0.4570,1.9021,1.0000,237.7000,4199.8951,4.3740,4703.6880,17.1181,0.1155,2.5452,1.0000,19.2995,0.0959,2.4348,1.0000,37.9549,0.2330,4.2273,1.0000,84.0168,0.2094,94.1000,56.3027,0.2697,2.0978,100.0000,0.0847,0.1862,8.7993,1.0000,0.0279,82.5000,997,3999.9105,2.2115,4809.8447,18.6017,0.0593,2.2389,1.0000,37.3943,0.0190,459.9715,0.2785,145.1028,0.1003,5.0349,0.0030,1.4525,0.0028,81.8458,0.5907,1.0416,0.9991,0.3198,0.0011,0.0000,65.1727,0.1838,66.8706,1.6936,-20.4735,0.7219,132.9130,0.1819,5.3381,100.0000,100.0207,0.6264,0.5211,0.8894,12.1929,0.0796,2.0641,1.0000,61.4626,0.2422,3.4922,1.0000,4337.0000,27.0,67.8,22.9,58.9
2020-05-09,利群(新版)烟丝,049 ,3999.7766,3.4002,3951.0000,17.9871,0.7704,59.1667,0.8038,0.8985,0.9965,62.6976,0.3225,2.7882,1.0000,237.9000,4200.1287,4.6825,4700.6226,17.0262,0.1064,3.0508,1.0000,19.3106,0.0959,2.3962,1.0000,37.7041,0.1407,6.4063,1.0000,83.9973,0.1564,94.0500,54.0932,0.3003,2.3235,100.0000,0.0901,0.1228,13.3276,1.0000,0.0399,87.0000,1009,3999.7674,2.2931,4809.4219,18.5543,0.0492,3.0196,1.0000,37.4204,0.0189,460.0233,0.2755,145.1293,0.1044,5.0338,0.0028,1.4559,0.0027,83.0400,0.3899,2.5306,1.0000,0.3197,0.0010,0.0000,65.4664,0.1387,65.9759,0.8080,-20.2648,0.7245,132.5885,0.2682,3.2171,100.0000,100.0389,0.5348,0.5990,0.9378,12.1897,0.1029,1.5863,1.0000,61.6773,0.2736,2.8298,1.0000,4342.0000,26.9,67.9,23.0,58.6
2020-05-10,利群(新版)烟丝,050 ,3999.7100,4.0376,3949.0000,18.3075,0.7065,59.4931,0.9017,0.9216,0.9971,62.9810,0.2291,4.3373,1.0000,237.7000,4199.6566,4.7425,4687.1504,17.4012,0.1145,1.7432,1.0000,19.2760,0.0934,2.5839,1.0000,37.5896,0.5868,1.4710,1.0000,84.0092,0.1416,93.8500,55.7457,0.2322,3.2361,100.0000,0.0718,0.1098,14.9611,1.0000,0.1141,61.0000,347,4000.1223,1.9671,4735.3652,18.5219,0.0537,2.9677,1.0000,37.4257,0.0188,460.0508,0.3046,145.1129,0.1117,5.0348,0.0023,1.4574,0.0022,82.9521,0.5176,1.9011,1.0000,0.3198,0.0012,0.0000,65.4613,0.1713,65.9010,0.7528,-20.2186,0.6906,132.1810,0.2455,2.9613,100.0000,99.9903,0.5853,0.5640,0.9124,12.1492,0.0744,2.0125,1.0000,61.6939,0.2734,2.8116,1.0000,4277.0000,27.0,68.0,23.0,58.8
2020-05-10,利群(新版)烟丝,051 ,3999.8309,4.7350,3949.0000,18.3191,0.6832,59.1827,0.7570,0.9611,0.9980,62.9330,0.2132,4.5857,1.0000,237.8000,4199.4935,4.6850,4709.2563,17.2355,0.1170,2.1781,1.0000,19.3015,0.0814,2.8604,1.0000,37.9293,0.2034,4.8006,1.0000,83.9871,0.4674,94.3000,55.3396,0.6113,1.4507,100.0000,0.0731,0.0838,19.5979,1.0000,0.1220,69.0000,357,3999.8894,2.2014,4799.5654,18.4748,0.0558,2.8363,1.0000,37.3808,0.0183,460.0054,0.2750,145.0360,0.1004,5.0379,0.0025,1.4620,0.0027,82.1415,0.5967,1.1963,0.9998,0.3199,0.0011,0.0000,65.5602,0.1266,65.7633,0.8519,-20.2564,0.7882,132.2120,0.2533,2.9109,100.0000,99.9943,0.3227,1.0271,0.9981,12.1735,0.0904,1.7459,1.0000,61.6480,0.3433,2.2837,1.0000,4332.0000,27.0,67.6,22.9,59.7
2020-05-10,利群(新版)烟丝,052 ,4000.1944,3.4506,3947.0000,18.2204,0.6462,59.3177,0.6158,1.2546,0.9999,62.9177,0.2616,3.7178,1.0000,237.5000,4200.2369,4.7315,4704.3613,17.1377,0.1169,2.4588,1.0000,19.2887,0.0786,3.0165,1.0000,38.0720,0.1122,8.6988,1.0000,84.0238,0.4783,94.2000,55.4648,0.1367,6.1819,100.0000,0.0756,0.1318,12.4542,1.0000,0.1199,69.5000,376,4000.0326,1.6414,4795.5342,18.5038,0.0544,3.0404,1.0000,37.3992,0.0181,460.0042,0.2550,145.0231,0.0863,5.0382,0.0023,1.4631,0.0021,82.9233,0.3679,2.6486,1.0000,0.3199,0.0010,0.0000,65.5358,0.1171,65.6425,0.5943,-20.2048,0.7249,131.9972,0.0166,40.1044,100.0000,100.0181,0.5169,0.6332,0.9468,12.2335,0.0943,1.6490,1.0000,61.6674,0.2397,3.2438,1.0000,4335.0000,27.0,67.9,23.0,59.9
2020-05-10,利群(新版)烟丝,053 ,3999.9837,4.2558,3946.0000,18.1261,0.6894,59.3152,0.4350,1.7741,1.0000,63.0030,0.3138,3.1836,1.0000,237.5000,4200.0520,4.6862,4701.5283,17.0417,0.1047,3.0509,1.0000,19.2817,0.0812,2.9487,1.0000,38.2807,0.0718,12.6244,1.0000,83.9459,0.2797,94.0500,54.9782,0.5269,1.8841,100.0000,0.0556,0.0743,22.1821,1.0000,0.0207,73.5000,384,3999.8851,1.9160,4867.5298,18.5124,0.0544,2.9877,1.0000,37.3994,0.0172,459.9948,0.2504,145.0205,0.0813,5.0384,0.0019,1.4640,0.0021,82.9828,0.3599,2.7626,1.0000,0.3199,0.0013,0.0000,65.2197,0.2228,65.8335,0.7631,-20.2558,0.7589,132.7954,0.3269,2.8504,100.0000,99.9673,0.5290,0.6095,0.9408,12.1789,0.0816,1.9563,1.0000,61.8330,0.3192,2.2629,1.0000,4396.0000,27.1,67.8,22.8,60.5
2020-05-10,利群(新版)烟丝,054 ,3999.6254,4.6705,3951.0000,18.2403,0.6721,59.3088,0.6839,1.1253,0.9996,62.9462,0.3783,2.5960,1.0000,237.8000,4199.8821,4.1527,4704.6807,17.2014,0.0933,2.8532,1.0000,19.2712,0.1236,1.9655,1.0000,38.5966,0.2832,2.8289,1.0000,83.9738,0.3369,94.0500,54.4042,0.3109,2.5777,100.0000,0.0852,0.1768,9.2662,1.0000,0.0463,66.9000,1030,4000.0343,1.7258,4767.0654,18.3060,0.0587,1.7376,1.0000,37.3649,0.0292,459.9683,0.2438,145.1313,0.0940,5.0313,0.0026,1.4448,0.0026,82.8910,0.3206,3.0058,1.0000,0.3198,0.0009,0.0000,62.5356,0.1145,68.4097,1.0750,-20.3162,0.7247,130.9003,0.6528,0.4597,100.0000,100.0018,0.0635,5.2399,1.0000,12.1922,0.1416,1.1587,0.9996,60.3616,0.5419,1.4527,1.0000,4313.0000,27.3,68.2,23.0,58.3
2020-05-10,利群(新版)烟丝,055 ,4000.0701,3.7009,3948.0000,18.0833,0.6452,59.4936,0.4349,1.9112,1.0000,62.9865,0.2859,3.4820,1.0000,237.8000,4199.6195,4.0777,4695.2944,16.9941,0.1112,3.0153,1.0000,19.3226,0.0799,2.8260,1.0000,38.6375,0.0553,14.2405,1.0000,84.0650,0.4659,94.0000,53.9598,0.3609,1.8101,100.0000,0.0832,0.1455,11.2641,1.0000,0.1002,80.1000,1044,3999.8962,2.0511,4792.7412,18.2870,0.0517,1.8504,1.0000,37.4193,0.0177,460.0139,0.2729,145.1368,0.1067,5.0322,0.0028,1.4472,0.0025,83.1534,0.3476,2.7298,1.0000,0.3201,0.0010,0.0000,61.9963,0.2485,68.3467,0.8142,-20.2660,0.6674,131.2077,0.7106,0.5665,100.0000,100.0043,0.0657,5.0518,1.0000,12.1716,0.1487,1.0572,0.9991,60.9911,0.2999,3.3246,1.0000,4337.0000,27.3,68.0,22.9,57.5
2020-05-10,利群(新版)烟丝,056 ,3999.9374,4.0566,3952.0000,18.1588,0.6761,58.9979,0.8651,0.7698,0.9895,62.7123,0.3688,2.4515,1.0000,237.9000,4200.0893,4.4475,4703.6807,17.0791,0.1014,3.0273,1.0000,19.3421,0.0889,2.4668,1.0000,38.6175,0.0461,17.2270,1.0000,83.9761,0.2914,94.1500,54.7078,0.1302,6.9324,100.0000,0.0667,0.0904,18.1906,1.0000,0.0812,78.5000,1176,3999.9450,2.0522,4765.8682,18.4257,0.0594,2.3889,1.0000,37.3927,0.0192,460.0216,0.2953,145.1863,0.1044,5.0297,0.0030,1.4467,0.0025,82.7256,0.4491,2.0230,1.0000,0.3198,0.0010,0.0000,62.8573,0.1289,68.6195,0.9128,-20.3084,0.7076,132.2121,0.3767,1.9574,100.0000,99.9977,0.0513,6.4828,1.0000,12.1819,0.0931,1.7254,1.0000,61.4596,0.3378,2.5068,1.0000,4306.0000,27.3,68.2,23.0,58.3
2020-05-10,利群(新版)烟丝,057 ,4000.5733,25.7402,3953.0000,18.1770,0.7235,59.1309,0.7648,0.9287,0.9973,62.8279,0.3653,2.5804,1.0000,238.0000,4199.8455,4.4312,4707.7598,17.0702,0.1169,2.6513,1.0000,19.3223,0.0824,2.7415,1.0000,39.1934,0.0982,6.1324,1.0000,84.0170,0.1451,94.2000,55.1934,0.2009,4.6567,100.0000,0.0914,0.1788,9.1510,1.0000,0.0476,79.2000,1203,3999.9152,1.9630,4796.6392,18.4186,0.0587,2.3771,1.0000,37.4042,0.0158,460.0033,0.2482,145.1740,0.0965,5.0297,0.0026,1.4487,0.0023,83.0831,0.3232,3.0084,1.0000,0.3205,0.0009,0.0000,61.0065,0.9310,68.5634,0.7085,-20.2194,0.6604,132.3073,0.2479,3.1025,100.0000,99.9931,0.0579,5.7173,1.0000,12.1928,0.0996,1.6493,1.0000,61.5335,0.3086,2.6642,1.0000,4333.0000,27.2,67.9,23.0,58.6
2020-05-10,利群(新版)烟丝,058 ,4000.2318,3.2948,3933.0000,18.2195,0.6911,58.8484,0.8857,0.6956,0.9816,62.7750,0.2480,3.7298,1.0000,236.7000,4200.2483,4.5480,4705.7896,17.0753,0.1143,2.6967,1.0000,19.3377,0.0856,2.5790,1.0000,38.9064,0.0609,11.4592,1.0000,83.9560,0.2934,94.2000,54.0976,0.4817,1.4515,100.0000,0.0542,0.0652,25.2853,1.0000,0.0895,78.1000,1212,4000.0644,1.7338,4812.1382,18.4491,0.0480,3.1188,1.0000,37.3963,0.0159,460.0245,0.2192,145.1738,0.0953,5.0302,0.0026,1.4499,0.0022,83.0251,0.3154,3.1440,1.0000,0.3198,0.0010,0.0000,62.8873,0.1143,67.7437,1.4376,-20.4046,0.5934,133.0549,0.3121,3.1455,100.0000,99.9911,0.0671,4.9235,1.0000,12.1822,0.0907,1.7721,1.0000,61.5797,0.2561,3.1502,1.0000,4344.0000,27.1,67.8,22.9,59.1
2020-05-11,利群(新版)烟丝,059 ,3999.7984,3.7603,3946.0000,18.3405,0.7166,59.2310,0.5658,1.3144,1.0000,63.0048,0.3622,2.7565,1.0000,237.4000,4200.1634,4.8436,4691.7617,17.1399,0.1373,2.0881,1.0000,19.3057,0.1092,2.1194,1.0000,37.7859,0.3380,2.7474,1.0000,84.0069,0.4021,93.9000,56.3122,0.1661,3.3871,100.0000,0.1058,0.2259,7.2218,1.0000,0.0690,72.1000,442,3999.9720,1.6607,4781.1489,18.5014,0.0492,3.3780,1.0000,37.3754,0.0196,459.9766,0.3176,145.0764,0.1077,5.0368,0.0025,1.4430,0.0023,82.4848,0.4675,1.7717,1.0000,0.3200,0.0010,0.0000,62.6931,0.1352,66.9407,0.7733,-20.2525,0.6640,133.8345,0.3080,2.3436,100.0000,99.9959,0.0584,5.6844,1.0000,12.1687,0.0645,2.4222,1.0000,61.5973,0.3893,2.0573,1.0000,4316.0000,26.9,68.0,23.0,59.2
2020-05-11,利群(新版)烟丝,060 ,3999.8395,4.2577,3948.0000,18.0473,0.5799,59.2868,0.6865,1.1104,0.9996,62.8512,0.2974,3.1957,1.0000,237.6000,4199.9008,5.0677,4702.7231,17.0552,0.1348,2.3363,1.0000,19.3414,0.1041,2.1089,1.0000,38.1549,0.0798,11.8843,1.0000,83.9846,0.1567,94.1500,55.5396,0.6072,1.3507,100.0000,0.0876,0.1706,9.5983,1.0000,0.1016,82.4000,459,4000.1888,1.7648,4851.8638,18.5387,0.0452,3.4019,1.0000,37.3751,0.0180,459.9816,0.2879,145.0640,0.0966,5.0368,0.0021,1.4447,0.0020,82.8474,0.2793,3.3983,1.0000,0.3202,0.0013,0.0000,60.8623,0.9507,67.2392,0.6703,-20.2181,0.7218,134.4322,0.1769,2.9542,100.0000,99.9886,0.0550,5.9915,1.0000,12.1398,0.0779,1.8819,1.0000,61.4835,0.3105,2.7016,1.0000,4377.0000,26.9,67.7,22.9,59.5
2020-05-11,利群(新版)烟丝,061 ,3999.9371,3.8540,3949.0000,18.0420,0.6372,59.1908,0.7674,0.9516,0.9978,62.9078,0.2425,3.9970,1.0000,237.8000,4199.4423,4.3109,4705.3013,17.0167,0.1077,3.0433,1.0000,19.3471,0.0925,2.3528,1.0000,38.3422,0.1579,5.6107,1.0000,84.0187,0.1914,94.1500,55.4949,0.1488,5.6118,100.0000,0.0713,0.0948,17.3302,1.0000,0.0467,83.7000,970,4000.1323,1.8234,4805.2163,18.6094,0.0457,2.8490,1.0000,37.3469,0.0216,460.0094,0.2416,145.0151,0.1019,5.0398,0.0034,1.4447,0.0023,83.7087,0.3886,1.9654,1.0000,0.3199,0.0011,0.0000,62.6554,0.2545,68.7012,0.8057,-20.2621,0.5854,135.0913,0.9733,0.3112,100.0000,100.0094,0.0624,5.2917,1.0000,12.2031,0.0878,1.8865,1.0000,60.9267,0.7488,1.3028,0.9999,4335.0000,26.8,67.7,23.0,59.9
2020-05-11,利群(新版)烟丝,062 ,4000.1124,3.8823,3949.0000,18.2343,0.7662,59.2637,0.7444,1.0137,0.9988,62.8863,0.2317,4.1524,1.0000,237.6000,4199.7821,4.3105,4707.8418,17.2115,0.0955,2.7522,1.0000,19.3811,0.0970,2.1268,1.0000,38.2449,0.1562,5.8794,1.0000,83.9767,0.1581,94.2500,54.1110,0.4578,1.5371,100.0000,0.0998,0.1958,8.3422,1.0000,0.0989,73.7000,996,4000.1515,1.8827,4803.0825,18.6387,0.0435,2.7686,1.0000,37.3827,0.0161,459.9813,0.2449,144.9685,0.0940,5.0422,0.0028,1.4468,0.0020,83.8486,0.3782,1.8962,1.0000,0.3199,0.0009,0.0000,62.6653,0.1038,68.4384,0.9455,-20.2995,0.6423,134.8532,0.4649,0.8223,100.0000,100.0067,0.0550,6.0200,1.0000,12.1936,0.1021,1.6115,1.0000,61.3393,0.4064,2.1823,1.0000,4331.0000,26.9,67.9,22.9,60.2
2020-05-11,利群(新版)烟丝,063 ,3999.6645,3.5646,3944.0000,18.1096,0.7397,59.1650,0.6643,1.0864,0.9994,62.9254,0.2509,3.8865,1.0000,237.4000,4200.1983,4.3556,4709.8960,16.9188,0.1215,2.9663,1.0000,19.3543,0.0884,2.4348,1.0000,38.4392,0.0874,9.7666,1.0000,84.0004,0.1678,94.3000,54.8455,0.1370,6.9234,100.0000,0.0546,0.0777,21.2158,1.0000,0.1084,83.1000,1010,4000.0271,1.6468,4818.4849,18.5739,0.0490,2.8986,1.0000,37.3977,0.0189,460.0413,0.2577,144.9556,0.1024,5.0428,0.0030,1.4484,0.0018,83.8057,0.3318,2.2044,1.0000,0.3199,0.0011,0.0000,62.9903,0.1126,68.3072,0.7499,-20.2401,0.6130,134.6351,0.6789,0.6702,100.0000,100.0058,0.0456,7.2675,1.0000,12.1332,0.0874,1.6522,1.0000,61.7588,0.3732,2.0018,1.0000,4345.0000,27.0,68.0,23.0,60.1
2020-05-11,利群(新版)烟丝,064 ,3999.9231,4.2479,3950.0000,18.2023,0.6801,59.3412,0.3674,2.1241,1.0000,62.9741,0.3170,3.1273,1.0000,237.8000,4200.1748,4.9134,4709.6367,17.0250,0.1187,2.7380,1.0000,19.3242,0.0846,2.6627,1.0000,38.4313,0.1338,6.3994,1.0000,84.0112,0.1782,94.2500,54.0398,0.3075,2.2112,100.0000,0.0455,0.0475,34.7684,1.0000,0.0608,79.2000,1033,3999.8455,1.9931,4815.0972,18.5363,0.0590,2.6198,1.0000,37.3702,0.0196,460.0318,0.2913,145.0741,0.0984,5.0380,0.0032,1.4469,0.0024,83.1339,0.5338,1.7897,1.0000,0.3199,0.0010,0.0000,63.0047,0.1435,68.2523,1.0158,-20.3213,0.7045,134.1523,0.3452,1.7842,100.0000,100.0062,0.0545,6.0783,1.0000,12.1540,0.1249,1.2116,0.9999,61.6133,0.3358,2.3692,1.0000,4343.0000,27.0,67.9,22.9,59.8
2020-05-11,利群(新版)烟丝,065 ,4000.3439,3.4569,3945.0000,17.9711,0.7257,59.1388,0.6911,1.0316,0.9990,62.7625,0.3140,2.9326,1.0000,237.4000,4200.7155,4.9823,4708.0117,16.7910,0.1318,3.0577,1.0000,19.3344,0.0843,2.6319,1.0000,38.1345,0.1923,4.9671,1.0000,84.0035,0.1898,94.2500,55.4974,0.8147,1.0239,100.0000,0.0628,0.0831,19.8043,1.0000,0.0953,90.8000,1048,4000.0682,1.8073,4809.8218,18.5378,0.0568,2.7124,1.0000,37.3828,0.0198,460.0041,0.2788,145.0725,0.1175,5.0374,0.0040,1.4492,0.0022,83.4801,0.3718,2.2592,1.0000,0.3198,0.0009,0.0000,63.1116,0.1299,68.1650,0.7911,-20.2823,0.5974,134.1427,0.7940,0.7797,100.0000,100.0045,0.0597,5.5583,1.0000,12.1770,0.1004,1.5837,1.0000,61.6151,0.3026,2.6271,1.0000,4335.0000,26.8,68.1,23.0,59.6
2020-05-12,利群(新版)烟丝,066 ,4000.1737,4.0189,3942.0000,18.0003,0.6103,59.1062,0.9384,0.7482,0.9876,62.8334,0.3151,2.9974,1.0000,237.4000,4199.9508,4.6726,4698.0830,17.3500,0.1199,1.8071,1.0000,19.2921,0.0896,2.6336,1.0000,37.4653,0.4555,1.8041,1.0000,84.0143,0.1578,94.0000,54.3382,0.1758,4.4334,100.0000,0.0869,0.1248,13.1226,1.0000,0.0408,63.0000,358,3999.9667,1.5862,4812.2729,18.6185,0.0478,2.6604,1.0000,37.3663,0.0160,460.0428,0.2449,145.1234,0.1132,5.0354,0.0040,1.4498,0.0026,83.3291,0.3282,2.7127,1.0000,0.3202,0.0010,0.0000,62.0630,0.5942,68.1356,0.8133,-20.2760,0.6441,134.0192,0.9302,0.7098,100.0000,100.0027,0.0547,6.0774,1.0000,12.1654,0.1009,1.5375,1.0000,61.8045,0.3124,2.3426,1.0000,4335.0000,26.9,67.8,22.9,59.7
2020-05-12,利群(新版)烟丝,067 ,4000.0525,4.3257,3949.0000,18.0004,0.6230,59.3948,0.6383,1.2506,0.9999,63.0843,0.5040,1.9284,1.0000,237.6000,4200.1439,4.3412,4712.5176,17.3598,0.0865,2.4671,1.0000,19.3529,0.0828,2.6051,1.0000,37.9610,0.3015,3.2736,1.0000,84.0070,0.1278,94.3000,53.2731,0.4515,0.9399,100.0000,0.0781,0.1144,14.3412,1.0000,0.0527,67.1000,371,3999.8549,1.9083,4824.4146,18.6510,0.0435,2.6743,1.0000,37.3797,0.0190,459.9862,0.2920,145.2029,0.1064,5.0313,0.0038,1.4470,0.0027,83.3640,0.6118,1.4362,1.0000,0.3200,0.0008,0.0000,62.9197,0.1185,68.2711,0.8807,-20.3140,0.6993,134.3450,0.7196,0.7666,100.0000,99.9967,0.0539,6.1639,1.0000,12.1923,0.0883,1.8584,1.0000,61.9508,0.3299,2.0705,1.0000,4344.0000,26.8,67.9,23.0,59.7
2020-05-12,利群(新版)烟丝,068 ,3999.9785,3.9670,3948.0000,17.8735,0.7563,59.3516,0.5429,1.4439,1.0000,63.0645,0.5039,1.9419,1.0000,237.6000,4199.7862,3.7675,4710.3394,17.2521,0.1058,2.3563,1.0000,19.3128,0.0886,2.5854,1.0000,38.1720,0.3740,2.5205,1.0000,84.0069,0.4018,94.3000,54.7574,0.9865,0.9317,100.0000,0.0864,0.1525,10.7401,1.0000,0.0989,73.0000,370,4000.0338,1.7936,4825.2686,18.6538,0.0559,2.0644,1.0000,37.3808,0.0190,459.9477,0.2671,145.2335,0.1068,5.0294,0.0038,1.4485,0.0026,83.4682,0.2778,3.0379,1.0000,0.3198,0.0009,0.0000,63.0903,0.1116,68.2617,0.8555,-20.2586,0.6597,134.5391,0.7308,0.6663,100.0000,99.9987,0.0723,4.6044,1.0000,12.1358,0.0781,1.8600,1.0000,61.8534,0.3114,2.2978,1.0000,4345.0000,26.8,67.8,23.0,60.0
2020-05-12,利群(新版)烟丝,069 ,3999.8760,4.0337,3949.0000,17.6872,0.8179,59.6425,0.4616,1.9082,1.0000,63.2612,0.5432,1.6807,1.0000,237.7000,4199.6639,4.3006,4704.7427,17.1558,0.1160,2.4259,1.0000,19.2931,0.1037,2.2723,1.0000,38.6303,0.1023,7.7214,1.0000,83.9731,0.1483,94.2000,54.3657,0.5271,1.4960,100.0000,0.0588,0.0721,22.8442,1.0000,0.1117,78.1000,375,3999.9015,1.8364,4810.8711,18.6208,0.0514,2.4591,1.0000,37.4005,0.0197,460.0211,0.2885,145.2583,0.1081,5.0294,0.0038,1.4494,0.0024,83.0377,0.3766,2.6220,1.0000,0.3198,0.0010,0.0000,63.0201,0.1002,68.1048,0.7938,-20.2845,0.6929,134.4055,0.7587,0.7005,100.0000,99.9926,0.0889,3.7218,1.0000,12.1271,0.0468,3.0420,1.0000,61.7014,0.3762,2.0367,1.0000,4335.0000,26.9,67.9,22.9,60.1
2020-05-12,利群(新版)烟丝,070 ,3999.9463,4.4144,3948.0000,17.9040,0.6317,59.4972,0.6328,1.3154,1.0000,62.9813,0.4194,2.3695,1.0000,237.8000,4199.5033,3.5567,4711.8999,17.3401,0.0994,2.2129,1.0000,19.2247,0.1319,1.9593,1.0000,38.7738,0.1508,4.9209,1.0000,84.0171,0.4941,94.3000,55.3928,0.1338,6.4953,100.0000,0.0819,0.1078,15.2075,1.0000,0.0658,64.0000,910,3999.8843,1.8845,4802.0044,18.5607,0.0588,2.4904,1.0000,37.3481,0.0345,459.9979,0.2956,145.1475,0.1269,5.0332,0.0054,1.4476,0.0026,83.0389,0.3037,3.2500,1.0000,0.3199,0.0010,0.0000,63.1924,0.0950,68.4120,0.6644,-20.1932,0.6703,135.3815,0.5999,0.3437,100.0000,100.0071,0.0661,5.0071,1.0000,12.0777,0.0883,1.4258,1.0000,60.8714,0.6218,1.5393,1.0000,4329.0000,26.9,68.1,22.8,59.7
