日期,品牌号,批次号,松散回潮皮带秤实时流量均值,松散回潮皮带秤SD,松散回潮皮带秤累计值,松散回潮出口水分均值,松散回潮出口水分SD,松散回潮出口温度均值,松散回潮出口温度SD,松散回潮出口温度CPK,松散回潮出口温度P,松散回潮回风温度均值,松散回潮回风温度SD,松散回潮回风温度CPK,松散回潮回风温度P值,松散回潮累计加水量,润叶加料皮带秤实时流量均值,润叶加料皮带秤SD,润叶加料皮带秤累计值,润叶加料入口水分均值,润叶加料入口水分SD,润叶加料入口水分CPK,润叶加料入口水分P,润叶加料出口水分均值,润叶加料出口水分SD,润叶加料出口水分CPK,润叶加料出口水分P,润叶加料出口温度均值,润叶加料出口温度SD,润叶加料出口温度CPK,润叶加料出口温度P,润叶加料料液流量实时流量均值,润叶加料料液流量流量SD,润叶加料料液流量累计加料量,润叶加料料液温度均值,润叶加料料液温度SD,润叶加料料液温度CPK,润叶加料料液温度P,润叶加料瞬时精度均值,润叶加料瞬时精度SD,润叶加料瞬时精度CPK,润叶加料瞬时精度P,润叶加料累计精度,润叶加料累计加水量,sirox增温增湿皮带秤实时流量均值,sirox增温增湿皮带秤SD,sirox增温增湿皮带秤累计值,sirox增温增湿sirox入口水分均值,sirox增温增湿sirox入口水分SD,sirox增温增湿sirox入口水分CPK,sirox增温增湿sirox入口水分P,sirox增温增湿sirox蒸汽薄膜阀开度均值,sirox增温增湿sirox蒸汽阀门开度SD,sirox增温增湿sirox蒸汽减压阀后压力均值,sirox增温增湿sirox蒸汽减压阀后压力SD,sirox增温增湿sirox出口温度均值,sirox增温增湿sirox出口温度SD,sirox增温增湿sirox出口温度CPK,sirox增温增湿sirox出口温度P,kld烘丝热风风速均值,kld烘丝热风风速SD,kld烘丝风门开度均值,kld烘丝风门开度SD,kld烘丝排潮风门开度均值,kld烘丝排潮风门SD,kld烘丝热风温度均值,kld烘丝热风温度SD,kld烘丝热风温度CPK,kld烘丝热风温度P,kld烘丝烘后水分均值,kld烘丝烘后水分SD,kld烘丝烘后水分CPK,kld烘丝烘后水分P,kld烘丝烘后温度均值,kld烘丝烘后温度SD,kld烘丝烘后温度CPK,kld烘丝烘后温度P,叶丝重量,储叶房温度,储叶房湿度,储丝房温度,储丝房湿度
2019-03-06,利群(新版)烟丝,050 ,3500.1264,3.8274,3999.5063,18.3244,0.8884,48.4295,0.6488,1.3206,1.0000,59.8456,0.5599,1.6942,1.0000,220.5000,3999.5508,3.3886,4714.4688,17.0985,0.1059,2.8379,1.0000,19.0424,0.0849,2.9745,1.0000,37.9824,0.0784,12.6781,1.0000,79.9045,0.6498,94.3500,56.7219,0.2759,3.9610,100.0000,0.0864,0.2232,7.3397,1.0000,0.0643,61.5000,4099.7093,2.3697,4802.2007,18.6385,0.0472,3.0956,1.0000,72.9024,0.0690,3.1966,0.0091,81.6774,0.2930,2.6425,1.0000,1640.3156,28.5959,41.4564,0.2428,35.0000,0.0000,100.0025,0.3184,1.0442,0.9983,11.9818,0.0781,1.6299,1.0000,51.4553,0.2304,3.5526,1.0000,4417.5703,26.9,67.9,22.9,56.0
2019-03-06,利群(新版)烟丝,051 ,3500.4237,3.8823,3997.1936,18.3683,0.7678,48.4946,0.5402,1.5459,1.0000,59.8457,0.5846,1.6225,1.0000,220.5000,3999.8259,3.9997,4718.0083,17.1111,0.1308,2.2653,1.0000,19.0621,0.0846,2.9057,1.0000,37.8905,0.1765,5.4596,1.0000,79.8851,0.6438,94.4000,55.3981,0.8516,1.8013,100.0000,0.0806,0.1818,9.0189,1.0000,0.0422,61.2000,4099.6924,2.3384,4866.6040,18.7639,0.1010,1.4390,1.0000,72.9430,0.0156,3.2041,0.0042,81.8651,0.2544,2.7978,1.0000,1643.3810,34.8440,41.4341,0.2536,35.0000,0.0000,99.9990,0.3202,1.0401,0.9982,12.0414,0.0689,2.1344,1.0000,51.4991,0.2051,4.0618,1.0000,4483.1201,27.1,67.9,22.9,55.9
2019-03-06,利群(新版)烟丝,052 ,3499.6978,4.4086,3999.6008,18.3010,0.6881,48.0496,1.8574,0.5295,0.8936,59.8515,0.4682,2.0301,1.0000,220.5000,4000.0808,4.0508,4719.0972,17.0881,0.1296,2.3448,1.0000,19.0753,0.1383,1.7467,1.0000,37.9320,0.1101,8.8729,1.0000,79.9054,0.6250,94.4000,55.0696,0.2452,6.7036,100.0000,0.0890,0.1933,8.4689,1.0000,0.0191,59.7000,4100.0008,1.9992,4759.7358,18.8717,0.0443,2.4682,1.0000,73.0712,0.0937,3.1986,0.0082,82.7239,0.2697,1.5770,1.0000,1652.1886,30.4548,41.5098,0.2583,35.0000,0.0000,100.0018,0.3614,0.9207,0.9943,11.9897,0.0809,1.6047,1.0000,51.4804,0.2773,2.9812,1.0000,4375.4736,27.2,68.3,22.7,55.9
2019-03-06,利群(新版)烟丝,053 ,3499.9010,4.0884,3999.4438,18.1901,0.7296,48.4707,0.5629,1.4978,1.0000,59.9220,0.4802,2.0281,1.0000,220.6000,4000.4208,3.9086,4719.8521,16.9611,0.1004,3.4507,1.0000,19.0496,0.0773,3.2350,1.0000,37.8496,0.1480,6.4169,1.0000,79.8991,0.5582,94.4500,54.9842,0.6578,2.5257,100.0000,0.0893,0.2008,8.1528,1.0000,0.0561,67.1000,4100.1267,1.9061,4866.5420,18.7800,0.0483,2.8989,1.0000,72.9568,0.1179,3.1987,0.0094,82.1725,0.1613,3.7762,1.0000,1633.9893,29.4385,41.6127,0.2113,35.0000,0.0000,100.0043,0.2586,1.2835,0.9999,12.0349,0.0863,1.6807,1.0000,51.6085,0.2897,3.0010,1.0000,4485.5503,27.2,68.3,22.7,55.9
2019-03-06,利群(新版)烟丝,054 ,3500.1115,4.2820,3996.3650,18.3666,0.6843,48.4857,0.4475,1.8728,1.0000,59.9887,0.2716,3.6683,1.0000,220.3000,3999.6885,3.5404,4715.6011,17.1053,0.1092,2.7298,1.0000,19.1127,0.0764,2.9980,1.0000,37.7165,0.1272,7.1178,1.0000,79.8801,0.7104,94.3500,55.8401,0.2593,5.3477,100.0000,0.0973,0.2247,7.2745,1.0000,0.0403,61.9000,4100.2109,2.2668,4776.0864,18.7853,0.0498,2.7782,1.0000,72.8316,0.1207,3.1993,0.0098,80.9583,0.2656,3.7130,1.0000,1623.0685,33.8518,41.7319,0.2578,35.0000,0.0000,100.0111,0.3443,0.9573,0.9963,11.9475,0.0838,1.3828,1.0000,50.7161,0.2139,2.6748,1.0000,4398.5498,27.2,68.0,22.6,55.8
2019-03-06,利群(新版)烟丝,055 ,3499.6616,4.2373,3996.7822,18.3884,0.7644,48.3897,0.4745,1.8336,1.0000,59.9880,0.2539,3.9224,1.0000,220.4000,3999.2308,3.4807,4725.6553,17.1575,0.1157,2.4279,1.0000,19.1047,0.0849,2.7301,1.0000,37.8247,0.1295,7.2680,1.0000,79.9070,0.6549,94.5500,54.3803,1.0540,1.3853,100.0000,0.1116,0.2596,6.2774,1.0000,0.0390,61.4000,4099.6969,2.0404,4825.4927,18.8285,0.0471,2.6271,1.0000,72.8093,0.0754,3.1991,0.0083,80.7890,0.2202,4.2227,1.0000,1619.4054,34.8779,41.7654,0.2637,35.0000,0.0000,99.9905,0.3662,0.9016,0.9937,11.9943,0.0713,1.8437,1.0000,50.8725,0.2151,2.9012,1.0000,4446.9800,27.1,68.2,22.7,55.8
2019-03-07,利群(新版)烟丝,056 ,3500.0976,4.4882,3998.6218,18.5048,0.7855,48.5663,0.7348,1.1040,0.9995,60.0112,0.3426,2.9079,1.0000,220.4000,3999.6664,3.4800,4701.9741,17.1066,0.1028,2.8958,1.0000,19.0159,0.1018,2.5686,1.0000,38.2931,0.1959,4.6054,1.0000,79.9314,0.5631,94.1000,55.0201,0.2986,5.5596,100.0000,0.0793,0.1654,9.9167,1.0000,0.0643,58.8000,4099.8496,3.0376,4801.7891,18.7366,0.0606,2.5500,1.0000,72.8481,0.1036,3.1989,0.0093,80.2315,0.2925,2.5435,1.0000,1611.9931,25.9787,41.7022,0.2415,35.0000,0.0000,100.0043,0.2968,1.1185,0.9992,11.9198,0.0727,1.4675,1.0000,50.9054,0.2808,2.2621,1.0000,4412.6265,26.8,68.1,22.6,56.0
2019-03-07,利群(新版)烟丝,057 ,3500.0858,4.5487,3997.3289,18.3364,0.8904,48.6338,0.7217,1.0928,0.9995,59.9559,0.3377,2.9177,1.0000,220.4000,3999.9573,4.0569,4709.1899,17.0064,0.1077,3.0755,1.0000,18.9899,0.1069,2.5269,1.0000,37.9090,0.1592,6.0914,1.0000,79.9296,0.5162,94.3000,54.5894,0.4656,3.2856,100.0000,0.0783,0.1578,10.3949,1.0000,0.1234,65.7000,4099.9302,3.0270,4816.8252,18.6630,0.0538,2.8663,1.0000,72.9637,0.2639,3.2053,0.0153,81.0413,0.3410,2.8923,1.0000,1612.2974,31.7483,41.7231,0.2261,35.0000,0.0000,100.0133,0.3050,1.0783,0.9989,11.9198,0.0829,1.2862,0.9999,51.1188,0.2006,3.5208,1.0000,4436.2676,26.7,68.0,22.6,55.9
2019-03-07,利群(新版)烟丝,058 ,3500.2987,4.5014,3997.9465,18.5381,0.6996,48.3544,0.6859,1.2857,0.9999,60.1149,0.4771,2.0156,1.0000,219.6000,3999.6328,4.0484,4705.3286,17.0925,0.0975,3.1037,1.0000,18.9760,0.1111,2.4732,1.0000,38.0720,0.3409,2.8634,1.0000,79.9370,0.5312,94.1500,56.0199,0.3041,4.3620,100.0000,0.0919,0.2234,7.3236,1.0000,0.0461,59.7000,4099.7703,2.3735,4761.6987,18.7903,0.0463,2.9520,1.0000,73.3181,0.0205,3.2039,0.0038,82.4225,0.3445,1.5263,1.0000,1599.8997,27.5237,42.0556,0.2392,35.0000,0.0000,100.0273,0.2859,1.1340,0.9995,12.0506,0.0617,2.4326,1.0000,51.2467,0.1996,3.7512,1.0000,4383.2134,26.7,67.9,22.5,56.1
2019-03-07,利群(新版)烟丝,059 ,3499.9342,4.2342,3998.8689,18.4702,0.9131,48.3065,0.6801,1.3201,1.0000,59.8552,0.5988,1.5895,1.0000,220.5000,4000.0746,3.4593,4717.5229,17.0792,0.0931,3.2973,1.0000,19.0011,0.2026,1.3147,1.0000,38.4425,0.0914,9.3232,1.0000,79.8807,0.6413,94.4500,55.1929,0.7837,2.0445,100.0000,0.1159,0.2557,6.3669,1.0000,0.1055,61.5000,4100.0221,2.1330,4851.4907,18.7579,0.0557,2.6437,1.0000,73.0386,0.0442,3.1948,0.0064,82.5524,0.3839,1.2570,0.9999,1599.5120,25.8974,42.1226,0.2023,35.0000,0.0000,100.0015,0.2022,1.6459,1.0000,12.0005,0.0593,2.2517,1.0000,51.3368,0.2603,2.9926,1.0000,4463.2212,26.9,67.9,22.5,56.0
2019-03-07,利群(新版)烟丝,060 ,3500.0770,4.7430,3999.8147,18.3151,0.7866,48.3732,0.5190,1.6872,1.0000,59.8359,0.5103,1.8525,1.0000,220.6000,3999.8634,3.4121,4719.4805,17.0400,0.0988,3.2391,1.0000,19.0030,0.0870,3.0544,1.0000,38.0596,0.2184,4.4883,1.0000,79.9291,0.5401,94.4000,56.0828,0.2477,5.2723,100.0000,0.0764,0.1616,10.1575,1.0000,0.0110,61.0000,4099.9395,2.3442,4818.2705,18.6961,0.0614,2.6937,1.0000,73.2377,0.0886,3.2013,0.0079,81.4413,0.3733,2.2847,1.0000,1567.7187,25.9020,42.1254,0.1847,35.0000,0.0000,99.9983,0.1630,2.0417,1.0000,12.0271,0.0745,1.9118,1.0000,50.9576,0.2432,2.6832,1.0000,4451.6743,26.7,67.7,22.7,56.0
2019-03-07,利群(新版)烟丝,061 ,3499.8491,4.4898,3999.9407,18.6042,0.7301,48.1251,0.6782,1.4131,1.0000,59.8584,0.4848,1.9652,1.0000,220.8000,4000.0100,3.6321,4723.3389,17.1150,0.1169,2.5237,1.0000,19.0029,0.0716,3.7101,1.0000,37.9172,0.0965,10.0749,1.0000,79.9241,0.5165,94.5000,55.3860,0.8698,1.7682,100.0000,0.0774,0.1425,11.5174,1.0000,0.0352,58.5000,4100.3884,2.5801,4801.4487,18.7122,0.0507,3.2047,1.0000,73.1923,0.0357,3.2003,0.0047,81.3411,0.4564,1.9418,1.0000,1565.9126,24.8172,42.1949,0.1764,35.0000,0.0000,99.9931,0.1709,1.9370,1.0000,12.0473,0.0638,2.3350,1.0000,51.8540,0.1762,5.3997,1.0000,4429.3999,26.9,67.7,22.7,55.9
2019-03-08,利群(新版)烟丝,062 ,3500.2316,4.3159,4000.1487,18.5220,0.7654,48.8065,0.5672,1.2892,0.9999,60.1026,0.3873,2.4938,1.0000,220.6000,3999.4573,3.5649,4712.6567,17.1161,0.1131,2.6043,1.0000,19.0641,0.0833,2.9451,1.0000,38.2891,0.3333,2.7115,1.0000,79.9132,0.5688,94.3500,54.5852,0.3311,4.6161,100.0000,0.0815,0.1481,11.0709,1.0000,0.1028,60.0000,4100.0194,2.5536,4797.9370,18.7151,0.0551,2.9341,1.0000,73.0908,0.0191,3.2054,0.0042,81.3532,0.2453,3.5965,1.0000,1565.9003,25.0602,42.1759,0.2266,35.0000,0.0000,99.9919,0.2347,1.4089,1.0000,12.0520,0.0745,2.0220,1.0000,51.7578,0.2017,4.5575,1.0000,4428.4297,26.9,67.9,22.7,55.9
2019-03-08,利群(新版)烟丝,063 ,3500.1659,4.0739,4000.1514,18.3054,0.7527,48.5642,0.4928,1.6476,1.0000,59.8699,0.4877,1.9617,1.0000,220.6000,4000.1702,3.7649,4715.2119,16.9988,0.1143,2.9211,1.0000,19.0088,0.1179,2.2373,1.0000,38.0879,0.1642,5.9130,1.0000,79.8837,0.6641,94.3500,55.5164,0.7439,2.0090,100.0000,0.0974,0.2207,7.4031,1.0000,0.0485,63.9000,4099.3985,2.4340,4810.6108,18.7454,0.0458,3.3097,1.0000,73.0377,0.0254,3.1982,0.0038,81.3190,0.3102,2.8811,1.0000,1562.2177,28.6451,42.2511,0.2497,35.0000,0.0000,100.0180,0.2470,1.3250,0.9999,12.0323,0.0894,1.6113,1.0000,51.8503,0.1942,4.8936,1.0000,4441.2544,26.8,68.3,22.6,55.8
2019-03-08,利群(新版)烟丝,064 ,3499.8985,4.1274,3997.7737,18.3979,0.7743,48.3198,0.5632,1.5863,1.0000,59.9350,0.4036,2.4238,1.0000,220.6000,4000.0238,3.7634,4714.5669,17.1277,0.1300,2.2365,1.0000,18.9995,0.0924,2.8866,1.0000,37.9738,0.0871,11.3870,1.0000,79.8890,0.6238,94.3500,55.9891,0.3226,4.1449,100.0000,0.0784,0.1570,10.4480,1.0000,0.0622,58.3000,4100.0273,2.7516,4770.7422,18.7912,0.0585,2.3282,1.0000,73.6780,0.0902,3.1995,0.0078,81.5579,0.5597,1.4545,1.0000,1581.5393,26.4068,42.1409,0.2012,35.0000,0.0000,100.0225,0.2002,1.6273,1.0000,12.0835,0.0493,3.2665,1.0000,49.8960,0.4793,0.6232,0.9692,4384.9087,26.8,68.3,22.6,56.0
2019-03-08,利群(新版)烟丝,065 ,3499.8447,4.2546,3998.6296,18.4946,0.7176,48.4049,0.5048,1.7137,1.0000,59.8722,0.5033,1.9024,1.0000,220.5000,4000.0508,3.4094,4718.9932,17.1645,0.1114,2.4992,1.0000,19.0730,0.1075,2.2540,1.0000,38.0583,0.1627,6.0277,1.0000,79.8979,0.6585,94.5000,55.7973,0.7956,1.7608,100.0000,0.0607,0.1105,14.8955,1.0000,0.1273,59.3000,4099.8985,2.4014,4808.1089,18.8826,0.0480,2.2037,1.0000,73.5106,0.0234,3.2047,0.0045,82.1472,0.2348,2.6302,1.0000,1593.0717,28.1804,41.8115,0.1985,35.0000,0.0000,99.9977,0.2510,1.3248,0.9999,12.0266,0.0623,2.2815,1.0000,50.6566,0.2327,2.3728,1.0000,4431.1118,26.8,68.3,22.7,56.1
2019-03-08,利群(新版)烟丝,066 ,3499.7011,4.4541,3998.8750,18.4710,0.8194,48.4237,0.4352,1.9734,1.0000,59.8749,0.4801,1.9961,1.0000,220.5000,3999.8639,3.5976,4713.8647,17.0760,0.1064,2.8934,1.0000,19.0592,0.0643,3.8388,1.0000,37.9531,0.0913,10.7830,1.0000,79.9223,0.5331,94.3500,56.3194,0.4440,2.7635,100.0000,0.0782,0.1523,10.7694,1.0000,0.0771,61.8000,4100.3366,2.1733,4866.7373,18.8348,0.0663,1.8357,1.0000,73.4523,0.0330,3.2011,0.0043,81.8904,0.1872,3.7570,1.0000,1595.1649,30.9584,41.7234,0.2746,35.0000,0.0000,100.0062,0.3590,0.9227,0.9946,12.0354,0.0656,2.2109,1.0000,51.0680,0.2100,3.2824,1.0000,4489.2236,26.7,67.8,22.9,55.7
2019-03-08,利群(新版)烟丝,067 ,3499.9139,4.3823,4000.5442,18.3650,0.6526,48.3164,0.4790,1.8675,1.0000,59.8554,0.4798,1.9837,1.0000,220.9000,3999.8382,3.8791,4718.5088,17.0096,0.0932,3.5420,1.0000,19.0351,0.0815,3.1294,1.0000,37.9656,0.1055,9.3719,1.0000,79.9096,0.5489,94.5000,55.0348,0.7217,2.2931,100.0000,0.0886,0.1576,10.3910,1.0000,0.1376,63.5000,4099.9039,2.3153,4762.5952,18.6500,0.0580,2.5851,1.0000,73.5587,0.0000,3.2053,0.0039,81.4275,0.2646,3.2409,1.0000,1569.9373,26.8615,42.0338,0.1885,35.0000,0.0000,99.9934,0.1957,1.6922,1.0000,12.0118,0.1111,1.2358,0.9999,50.5869,0.2597,2.0368,1.0000,4402.9575,26.6,67.7,23.1,56.2
2019-03-09,利群(新版)烟丝,068 ,3500.1058,4.0616,3996.2336,18.5318,0.6949,48.8714,0.6843,1.0368,0.9991,59.9633,0.2788,3.5435,1.0000,220.4000,4000.2016,3.9618,4698.2461,17.1281,0.1169,2.4857,1.0000,19.0199,0.0697,3.7288,1.0000,37.7289,0.2340,3.8881,1.0000,79.9154,0.5686,94.0500,55.7948,0.2894,4.8439,100.0000,0.0927,0.2120,7.7147,1.0000,0.0906,55.3000,4099.8844,2.8435,4753.3887,18.6612,0.0478,3.2129,1.0000,73.3140,0.0595,3.1986,0.0063,81.0946,0.1803,5.3700,1.0000,1565.0236,28.5301,42.2842,0.2320,35.0000,0.0000,100.0043,0.2378,1.3960,1.0000,12.0446,0.0625,2.3696,1.0000,50.8617,0.1793,3.4602,1.0000,4391.8491,27.1,67.8,23.1,55.9
2019-03-09,利群(新版)烟丝,069 ,3499.8578,4.1979,3999.8530,18.4641,0.8911,48.8925,0.6621,1.0610,0.9993,59.9043,0.3919,2.4706,1.0000,220.6000,3999.7182,3.6280,4723.1152,17.0392,0.1099,2.9146,1.0000,18.9867,0.0651,4.1632,1.0000,37.7357,0.0979,9.3176,1.0000,79.8994,0.7051,94.5000,55.1124,0.8370,1.9465,100.0000,0.0829,0.1806,9.0734,1.0000,0.0399,59.5000,4100.1100,2.0983,4838.9761,18.6220,0.0575,2.4459,1.0000,73.3716,0.0533,3.2062,0.0055,81.2045,0.2974,3.1329,1.0000,1552.5834,29.8728,42.1668,0.2237,35.0000,0.0000,100.0256,0.2246,1.4464,1.0000,12.0091,0.0495,2.7573,1.0000,51.2511,0.2038,3.6815,1.0000,4467.6099,27.3,68.0,23.2,56.2
2019-03-09,利群(新版)烟丝,070 ,3500.0525,4.4614,3995.7290,18.4132,0.7627,48.7674,0.5845,1.2733,0.9999,60.0152,0.3872,2.5693,1.0000,220.4000,3999.9523,3.3561,4719.0679,17.0165,0.1181,2.7756,1.0000,18.9907,0.0915,2.9476,1.0000,37.7751,0.1199,7.7149,1.0000,79.8774,0.8003,94.4500,55.6386,0.2339,6.2148,100.0000,0.0793,0.1772,9.2545,1.0000,0.0727,62.8000,4100.1085,2.0860,4786.8560,18.6504,0.0521,2.8822,1.0000,73.2822,0.0000,3.2078,0.0042,80.6956,0.2548,3.5270,1.0000,1552.2298,25.9195,42.2698,0.2375,35.0000,0.0000,99.9825,0.2011,1.6282,1.0000,12.0485,0.0801,1.8670,1.0000,51.2943,0.2306,3.3171,1.0000,4420.8018,27.4,68.0,23.1,56.0
2019-03-09,利群(新版)烟丝,071 ,3500.3114,4.3881,3996.7390,18.4147,0.7432,48.7814,0.6047,1.2230,0.9999,60.0157,0.3167,3.1408,1.0000,220.6000,3999.7244,3.3973,4719.0874,17.0176,0.1072,3.0552,1.0000,19.0598,0.0819,3.0111,1.0000,37.6953,0.2004,4.4823,1.0000,79.9049,0.6183,94.4000,54.6343,0.4884,3.1628,100.0000,0.1024,0.2689,6.0703,1.0000,0.0193,65.2000,4099.7168,2.0426,4874.0415,18.6777,0.0482,3.3054,1.0000,73.2410,0.0000,3.2070,0.0036,80.6462,0.2659,3.3175,1.0000,1554.1855,29.8910,42.3148,0.2702,35.0000,0.0000,99.9797,0.2671,1.2224,0.9998,11.9988,0.0685,1.9406,1.0000,51.5863,0.3110,2.7717,1.0000,4493.1113,27.4,67.9,23.0,56.1
2019-03-09,利群(新版)烟丝,072 ,3500.0929,3.7741,3994.8813,18.3517,0.7168,48.8397,0.6944,1.0370,0.9991,59.9787,0.3976,2.4971,1.0000,220.4000,3999.5198,3.3534,4715.9390,16.8985,0.1200,3.0597,1.0000,19.0672,0.0626,3.8993,1.0000,37.3532,0.1122,6.9903,1.0000,79.9231,0.5243,94.4000,55.3257,0.2422,6.4326,100.0000,0.0981,0.2409,6.7841,1.0000,0.0861,69.1000,4099.9713,2.2269,4765.7378,18.6626,0.0541,2.8484,1.0000,73.7061,0.1733,3.1990,0.0098,80.8162,0.4363,2.1516,1.0000,1569.5536,26.5369,42.2476,0.2278,35.0000,0.0000,100.0197,0.1946,1.6791,1.0000,12.0148,0.0571,2.4210,1.0000,49.8328,0.4257,0.6520,0.9748,4382.8286,27.4,67.9,22.9,56.2
2019-03-09,利群(新版)烟丝,073 ,3500.1342,4.6370,3997.9634,18.3629,0.8323,48.7866,0.6832,1.0799,0.9994,59.9739,0.3514,2.8209,1.0000,220.6000,3999.3508,3.3349,4717.4580,16.9688,0.1112,3.0904,1.0000,19.0790,0.0703,3.4170,1.0000,37.3682,0.1914,4.1236,1.0000,79.9038,0.5756,94.3500,54.8041,0.5486,2.9192,100.0000,0.0703,0.1466,11.2067,1.0000,0.0009,66.7000,4100.1285,2.3228,4806.3101,18.7285,0.0491,3.2007,1.0000,73.4865,0.1408,3.1995,0.0090,81.8262,0.2503,2.8955,1.0000,1573.5221,25.8647,41.8774,0.2036,35.0000,0.0000,100.0160,0.1935,1.6948,1.0000,12.0047,0.0644,2.0953,1.0000,50.5452,0.2048,2.5155,1.0000,4433.1743,27.3,67.8,23.0,55.7
2019-03-09,利群(新版)烟丝,074 ,3500.2765,3.9230,3998.4402,18.4837,0.7895,48.4985,0.6053,1.3775,1.0000,59.9497,0.4190,2.3467,1.0000,220.6000,4000.1408,3.1673,4714.4966,17.0715,0.1166,2.6538,1.0000,19.0799,0.0847,2.8333,1.0000,37.5618,0.1218,7.0108,1.0000,79.9168,0.6668,94.3000,55.1255,0.2226,7.2991,100.0000,0.0696,0.1402,11.7234,1.0000,0.0107,61.6000,4099.5759,2.3843,4800.6587,18.7037,0.0613,2.6974,1.0000,73.4729,0.1523,3.1994,0.0098,81.8251,0.2635,2.7511,1.0000,1564.7341,25.8345,41.8443,0.2637,35.0000,0.0000,100.0039,0.2984,1.1129,0.9992,11.9415,0.0726,1.5674,1.0000,51.2698,0.1807,4.1870,1.0000,4423.2749,27.2,67.9,23.2,56.0
2019-03-09,利群(新版)烟丝,075 ,3499.8967,4.2968,3997.7776,18.5274,0.7766,48.2933,0.6558,1.3758,1.0000,59.9418,0.4237,2.3142,1.0000,219.9000,3999.8214,3.3234,4726.2480,17.0608,0.1030,3.0384,1.0000,19.0564,0.0816,3.0367,1.0000,37.7016,0.0884,10.1916,1.0000,79.8956,0.6706,94.6500,54.8130,0.2666,6.0175,100.0000,0.1063,0.2596,6.2832,1.0000,0.1323,64.9000,4100.0254,1.9862,4820.2456,18.6596,0.0496,3.0892,1.0000,73.3537,0.1362,3.1998,0.0093,81.6962,0.2325,3.3029,1.0000,1549.2636,25.7213,42.0599,0.2649,35.0000,0.0000,100.0122,0.2514,1.3097,0.9999,12.0287,0.0677,2.1092,1.0000,51.3437,0.2302,3.3935,1.0000,4451.8760,27.1,67.9,20.7,57.9
2019-03-09,利群(新版)烟丝,076 ,3499.7125,4.1239,4003.5269,18.5071,0.8402,48.1909,0.6384,1.4667,1.0000,59.9714,0.4124,2.4016,1.0000,220.9000,4000.5130,3.2394,4738.3403,17.0698,0.1156,2.6821,1.0000,19.0446,0.0677,3.7194,1.0000,37.8386,0.1525,6.2038,1.0000,79.8980,0.5730,94.7500,55.0829,0.6784,2.4161,100.0000,0.0775,0.1742,9.4207,1.0000,0.0177,63.8000,4100.1523,2.3971,4825.4810,18.5865,0.0572,2.2545,1.0000,73.4720,0.1347,3.1988,0.0097,81.5938,0.3435,2.3348,1.0000,1543.5717,26.3312,42.0671,0.3260,35.0000,0.0000,100.0051,0.3274,1.0130,0.9977,11.9847,0.0682,1.8814,1.0000,51.5198,0.1856,4.5251,1.0000,4456.4849,26.7,68.1,19.6,58.1
2019-03-10,利群(新版)烟丝,077 ,3500.3617,3.8081,3996.3203,18.4667,0.8798,48.0371,0.8726,1.1319,0.9994,59.9667,0.3338,2.9630,1.0000,220.4000,4000.0508,3.6370,4712.0713,17.2238,0.1245,2.0783,1.0000,18.9766,0.0952,2.8834,1.0000,38.1183,0.5369,1.7892,1.0000,79.9174,0.5408,94.2000,54.5394,0.3274,4.6215,100.0000,0.0919,0.2025,8.0776,1.0000,0.0440,56.4000,4099.6141,1.9081,4785.4014,18.5334,0.0532,2.0875,1.0000,73.5428,0.1338,3.1997,0.0095,81.3052,0.2087,4.3043,1.0000,1538.3018,28.6327,42.0455,0.3046,35.0000,0.0000,99.9918,0.2649,1.2480,0.9998,11.9394,0.0639,1.7715,1.0000,51.5751,0.1884,4.5556,1.0000,4426.0391,27.0,67.7,22.1,54.1
2019-03-10,利群(新版)烟丝,078 ,3499.9601,4.3118,3999.3162,18.5564,0.7871,48.6152,0.6485,1.2259,0.9999,59.9411,0.3868,2.5347,1.0000,220.8000,3999.9428,3.4362,4720.6479,17.2771,0.1031,2.3372,1.0000,19.0564,0.0788,3.1450,1.0000,38.0725,0.2645,3.6896,1.0000,79.9082,0.6040,94.5000,55.1565,0.7240,2.2300,100.0000,0.0630,0.0933,17.6405,1.0000,0.0922,53.9000,4099.8078,2.3595,4793.4321,18.5841,0.0607,2.1104,1.0000,73.4412,0.1433,3.1990,0.0096,81.0185,0.3198,3.1073,1.0000,1543.2425,25.2957,42.3013,0.2154,35.0000,0.0000,100.0029,0.2022,1.6436,1.0000,12.0107,0.0682,2.0075,1.0000,51.5396,0.1746,4.8483,1.0000,4434.3301,27.2,67.3,22.7,55.9
2019-03-10,利群(新版)烟丝,079 ,3499.9292,3.9839,3994.8252,18.3563,0.8240,48.8500,0.6522,1.0988,0.9995,59.9463,0.5271,1.8632,1.0000,220.0000,3999.6746,3.8328,4710.2920,17.1295,0.1131,2.5650,1.0000,19.0578,0.0756,3.2732,1.0000,38.1067,0.1502,6.4221,1.0000,79.8883,0.7448,94.2000,55.6252,0.2402,6.0703,100.0000,0.0959,0.2239,7.3011,1.0000,0.0062,59.4000,4099.9108,2.1708,4812.3716,18.6028,0.0660,2.0347,1.0000,73.3838,0.1316,3.1996,0.0096,80.8461,0.2459,3.8574,1.0000,1545.6169,34.0149,42.5535,0.2454,35.0000,0.0000,99.9824,0.2740,1.1950,0.9997,12.0398,0.0618,2.3735,1.0000,51.7557,0.2500,3.6748,1.0000,4452.3608,27.3,66.7,23.0,55.9
